# Wordlist

# DATA
ID	ID	LOCAL_ID	LANGUAGE_ID	PARAMETER_ID	VALUE	FORM	SEGMENTS	COMMENT	SOURCE	COGNACY	LOAN	CONCEPT_NAME	CONCEPT_CONCEPTICON_ID	CONCEPT_CONCEPTICON_GLOSS	LANGUAGE_NAME	LANGUAGE_GLOTTOCODE	LANGUAGE_GLOTTOLOG_NAME	LANGUAGE_ISO639P3CODE	LANGUAGE_MACROAREA	LANGUAGE_FAMILY	DOCULECT	CONCEPT	IPA
12754	qiandongwest-Chen-2013-888-525-1		qiandongwest	Chen-2013-888-525	muŋ¹³; ʔe⁴⁴	muŋ¹³	m u ŋ ¹³		Chen2013			那	78	THAT	Qiandong, West						Qiandong, West	那	muŋ¹³
#
21492	luobuoheeastern-Chen-2013-888-885-1		luobuoheeastern	Chen-2013-888-885	pa⁵⁵lin³¹	pa⁵⁵lin³¹	p a ⁵⁵ + l i n ³¹		Chen2013			都	98	ALL	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	都	pa⁵⁵+lin³¹
21493	luobuohewestern-Chen-2013-888-885-1		luobuohewestern	Chen-2013-888-885	ʑi³¹χɑ⁵⁵	ʑi³¹χɑ⁵⁵	ʑ i ³¹ + χ ɑ ⁵⁵		Chen2013			都	98	ALL	Luobuohe, Western	luop1235					Luobuohe, Western	都	ʑi³¹+χɑ⁵⁵
21494	chuanqiandian-Chen-2013-888-885-1		chuanqiandian	Chen-2013-888-885	tou⁴³	tou⁴³	t ɔ ⁴³		Chen2013			都	98	ALL	Chuanqiandian	chua1256					Chuanqiandian	都	tɔ⁴³
21495	chuanqiandiancentralguizhou-Chen-2013-888-885-1		chuanqiandiancentralguizhou	Chen-2013-888-885	tu⁴²	tu⁴²	t u ⁴²		Chen2013			都	98	ALL	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	都	tu⁴²
21496	chuanqiandiansouthernguizhou-Chen-2013-888-885-1		chuanqiandiansouthernguizhou	Chen-2013-888-885	təu⁵⁵	təu⁵⁵	t əu ⁵⁵		Chen2013			都	98	ALL	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	都	təu⁵⁵
21497	chuanqiandiannortheastyunnan-Chen-2013-888-885-1		chuanqiandiannortheastyunnan	Chen-2013-888-885	tu³³	tu³³	t u ³³		Chen2013			都	98	ALL	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	都	tu³³
21501	qiandongeast-Chen-2013-888-885-1		qiandongeast	Chen-2013-888-885	teu²⁴	teu²⁴	t eu ²⁴		Chen2013			都	98	ALL	Qiandong, East	east2370					Qiandong, East	都	teu²⁴
21503	qiandongwest-Chen-2013-888-885-1		qiandongwest	Chen-2013-888-885	se⁵⁵se⁵⁵	se⁵⁵se⁵⁵	s e ⁵⁵ + s e ⁵⁵		Chen2013			都	98	ALL	Qiandong, West						Qiandong, West	都	se⁵⁵+se⁵⁵
21504	bahengwest-Chen-2013-888-885-1		bahengwest	Chen-2013-888-885	ʔi⁵⁵tɔ⁵⁵	ʔi⁵⁵tɔ⁵⁵	ʔ i ⁵⁵ + t ɔ ⁵⁵		Chen2013			都	98	ALL	Baheng, West	pahn1237					Baheng, West	都	ʔi⁵⁵+tɔ⁵⁵
21505	bahengeast-Chen-2013-888-885-1		bahengeast	Chen-2013-888-885	ke⁵⁵	ke⁵⁵	k e ⁵⁵		Chen2013			都	98	ALL	Baheng, East	pahn1237					Baheng, East	都	ke⁵⁵
#
14825	luobuoheeastern-Chen-2013-888-610-1		luobuoheeastern	Chen-2013-888-610	tə⁰²so³¹	tə⁰²so³¹	t ə ²/⁰ + s o ³¹		Chen2013			酸	1906	SOUR	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	酸	tə²/⁰+so³¹
14826	luobuohewestern-Chen-2013-888-610-1		luobuohewestern	Chen-2013-888-610	so³¹	so³¹	s o ³¹		Chen2013			酸	1906	SOUR	Luobuohe, Western	luop1235					Luobuohe, Western	酸	so³¹
14828	chuanqiandiancentralguizhou-Chen-2013-888-610-1		chuanqiandiancentralguizhou	Chen-2013-888-610	sʰə²⁴	sʰə²⁴	sʰ ə ²⁴		Chen2013			酸	1906	SOUR	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	酸	sʰə²⁴
14829	chuanqiandiansouthernguizhou-Chen-2013-888-610-1		chuanqiandiansouthernguizhou	Chen-2013-888-610	su²²	su²²	s u ²²		Chen2013			酸	1906	SOUR	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	酸	su²²
14830	chuanqiandiannortheastyunnan-Chen-2013-888-610-1		chuanqiandiannortheastyunnan	Chen-2013-888-610	hi³³qaɯ⁵⁵	hi³³qaɯ⁵⁵	h i ³³ + q a ɯ ⁵⁵		Chen2013			酸	1906	SOUR	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	酸	hi³³+qaɯ⁵⁵
14834	qiandongeast-Chen-2013-888-610-1		qiandongeast	Chen-2013-888-610	ɕeu²⁴	ɕeu²⁴	ɕ eu ²⁴		Chen2013			酸	1906	SOUR	Qiandong, East	east2370					Qiandong, East	酸	ɕeu²⁴
14836	qiandongwest-Chen-2013-888-610-1		qiandongwest	Chen-2013-888-610	ɕʰu⁴⁴	ɕʰu⁴⁴	ɕʰ u ⁴⁴		Chen2013			酸	1906	SOUR	Qiandong, West						Qiandong, West	酸	ɕʰu⁴⁴
14837	bahengwest-Chen-2013-888-610-1		bahengwest	Chen-2013-888-610	su³⁵	su³⁵	s u ³⁵		Chen2013			酸	1906	SOUR	Baheng, West	pahn1237					Baheng, West	酸	su³⁵
14838	bahengeast-Chen-2013-888-610-1		bahengeast	Chen-2013-888-610	ɕu³⁵	ɕu³⁵	ɕ u ³⁵		Chen2013			酸	1906	SOUR	Baheng, East	pahn1237					Baheng, East	酸	ɕu³⁵
14827	chuanqiandian-Chen-2013-888-610-1		chuanqiandian	Chen-2013-888-610	qou⁴³	qou⁴³	q ɔ ⁴³		Chen2013			酸	1906	SOUR	Chuanqiandian	chua1256					Chuanqiandian	酸	qɔ⁴³
#
21394	luobuoheeastern-Chen-2013-888-881-1		luobuoheeastern	Chen-2013-888-881	ʁu²⁴	ʁu²⁴	ʁ u ²⁴		Chen2013			醉	1463	DRUNK	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	醉	ʁu²⁴
21395	luobuohewestern-Chen-2013-888-881-1		luobuohewestern	Chen-2013-888-881	ʁu³⁵	ʁu³⁵	ʁ u ³⁵		Chen2013			醉	1463	DRUNK	Luobuohe, Western	luop1235					Luobuohe, Western	醉	ʁu³⁵
21396	chuanqiandian-Chen-2013-888-881-1		chuanqiandian	Chen-2013-888-881	qou¹³tɕeu⁵⁵	qou¹³tɕeu⁵⁵	q ɔ ¹³ + tɕ eu ⁵⁵		Chen2013			醉	1463	DRUNK	Chuanqiandian	chua1256					Chuanqiandian	醉	qɔ¹³+tɕeu⁵⁵
21397	chuanqiandiansouthernguizhou-Chen-2013-888-881-1		chuanqiandiansouthernguizhou	Chen-2013-888-881	ho¹³tɕə⁴²	ho¹³tɕə⁴²	h o ¹³ + tɕ ə ⁴²		Chen2013			醉	1463	DRUNK	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	醉	ho¹³+tɕə⁴²
21398	chuanqiandiannortheastyunnan-Chen-2013-888-881-1		chuanqiandiannortheastyunnan	Chen-2013-888-881	ɢau³¹	ɢau³¹	ɢ au ³¹		Chen2013			醉	1463	DRUNK	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	醉	ɢau³¹
21403	qiandongwest-Chen-2013-888-881-1		qiandongwest	Chen-2013-888-881	kɔ²²tɕo¹³	kɔ²²tɕo¹³	k ɔ ²² + tɕ o ¹³		Chen2013			醉	1463	DRUNK	Qiandong, West						Qiandong, West	醉	kɔ²²+tɕo¹³
21404	bahengwest-Chen-2013-888-881-1		bahengwest	Chen-2013-888-881	soŋ³⁵	soŋ³⁵	s o ŋ ³⁵		Chen2013			醉	1463	DRUNK	Baheng, West	pahn1237					Baheng, West	醉	soŋ³⁵
21405	bahengeast-Chen-2013-888-881-1		bahengeast	Chen-2013-888-881	suŋ³⁵	suŋ³⁵	s u ŋ ³⁵		Chen2013			醉	1463	DRUNK	Baheng, East	pahn1237					Baheng, East	醉	suŋ³⁵
#
11629	luobuoheeastern-Chen-2013-888-480-1		luobuoheeastern	Chen-2013-888-480	tə⁰²χwɛ⁵⁵	tə⁰²χwɛ⁵⁵	t ə ²/⁰ + χʷ ɛ ⁵⁵		Chen2013			里边	1606	INSIDE	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	里边	tə²/⁰+χʷɛ⁵⁵
11630	luobuohewestern-Chen-2013-888-480-1		luobuohewestern	Chen-2013-888-480	χə⁵⁵ɳʈoŋ³¹	χə⁵⁵ɳʈoŋ³¹	χ ə ⁵⁵ + ⁿʈ o ŋ ³¹		Chen2013			里边	1606	INSIDE	Luobuohe, Western	luop1235					Luobuohe, Western	里边	χə⁵⁵+ⁿʈoŋ³¹
11631	chuanqiandian-Chen-2013-888-480-1		chuanqiandian	Chen-2013-888-480	hou⁵⁵nʈau¹³	hou⁵⁵nʈau¹³	h ɔ ⁵⁵ + ⁿʈ au ¹³		Chen2013			里边	1606	INSIDE	Chuanqiandian	chua1256					Chuanqiandian	里边	hɔ⁵⁵+ⁿʈau¹³
11632	chuanqiandiancentralguizhou-Chen-2013-888-480-1		chuanqiandiancentralguizhou	Chen-2013-888-480	ntʂõ²²ntʂõ²²	ntʂõ²²ntʂõ²²	ⁿt ʂ õ ²² + ⁿt ʂ õ ²²		Chen2013			里边	1606	INSIDE	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	里边	ⁿtʂõ²²+ⁿtʂõ²²
11633	chuanqiandiansouthernguizhou-Chen-2013-888-480-1		chuanqiandiansouthernguizhou	Chen-2013-888-480	ɭə⁴⁴	ɭə⁴⁴	ɭ ə ⁴⁴		Chen2013			里边	1606	INSIDE	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	里边	ɭə⁴⁴
11634	chuanqiandiannortheastyunnan-Chen-2013-888-480-1		chuanqiandiannortheastyunnan	Chen-2013-888-480	ndlo⁵³	ndlo⁵³	ⁿd l o ⁵³		Chen2013			里边	1606	INSIDE	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	里边	ⁿdlo⁵³
11638	qiandongeast-Chen-2013-888-480-1		qiandongeast	Chen-2013-888-480	qɛ²⁴njaŋ⁵³	qɛ²⁴njaŋ⁵³	q ɛ ²⁴ + nʲ a ŋ ⁵³		Chen2013			里边	1606	INSIDE	Qiandong, East	east2370					Qiandong, East	里边	qɛ²⁴+nʲaŋ⁵³
11640	qiandongwest-Chen-2013-888-480-1		qiandongwest	Chen-2013-888-480	xʰæ̃⁴⁴tjuŋ⁴⁴	xʰæ̃⁴⁴tjuŋ⁴⁴	xʰ æ̃ ⁴⁴ + t j u ŋ ⁴⁴		Chen2013			里边	1606	INSIDE	Qiandong, West						Qiandong, West	里边	xʰæ̃⁴⁴+tjuŋ⁴⁴
11641	bahengwest-Chen-2013-888-480-1		bahengwest	Chen-2013-888-480	ʔa⁰³qɔ⁴²	ʔa⁰³qɔ⁴²	ʔ a ³/⁰ + q ɔ ⁴²		Chen2013			里边	1606	INSIDE	Baheng, West	pahn1237					Baheng, West	里边	ʔa³/⁰+qɔ⁴²
11642	bahengeast-Chen-2013-888-480-1		bahengeast	Chen-2013-888-480	qo³⁵kʰo³¹	qo³⁵kʰo³¹	q o ³⁵ + kʰ o ³¹		Chen2013			里边	1606	INSIDE	Baheng, East	pahn1237					Baheng, East	里边	qo³⁵+kʰo³¹
#
13676	luobuoheeastern-Chen-2013-888-563-1		luobuoheeastern	Chen-2013-888-563	ȵuŋ⁵⁵	ȵuŋ⁵⁵	ȵ u ŋ ⁵⁵		Chen2013			重	1210	HEAVY	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	重	ȵuŋ⁵⁵
13677	luobuohewestern-Chen-2013-888-563-1		luobuohewestern	Chen-2013-888-563	ȵ̥oŋ⁵⁵	ȵ̥oŋ⁵⁵	ȵ̥̥ o ŋ ⁵⁵		Chen2013			重	1210	HEAVY	Luobuohe, Western	luop1235					Luobuohe, Western	重	ȵ̥̥oŋ⁵⁵
13678	chuanqiandian-Chen-2013-888-563-1		chuanqiandian	Chen-2013-888-563	ȵ̥aŋ⁵⁵	ȵ̥aŋ⁵⁵	ȵ̥̥ a ŋ ⁵⁵		Chen2013			重	1210	HEAVY	Chuanqiandian	chua1256					Chuanqiandian	重	ȵ̥̥aŋ⁵⁵
13679	chuanqiandiancentralguizhou-Chen-2013-888-563-1		chuanqiandiancentralguizhou	Chen-2013-888-563	ȵ̥ã¹³	ȵ̥ã¹³	ȵ̥̥ ã ¹³		Chen2013			重	1210	HEAVY	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	重	ȵ̥̥ã¹³
13680	chuanqiandiansouthernguizhou-Chen-2013-888-563-1		chuanqiandiansouthernguizhou	Chen-2013-888-563	ȵa²³²	ȵa²³²	ȵ a ²³²		Chen2013			重	1210	HEAVY	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	重	ȵa²³²
13681	chuanqiandiannortheastyunnan-Chen-2013-888-563-1		chuanqiandiannortheastyunnan	Chen-2013-888-563	ȵ̥aɯ⁵⁵	ȵ̥aɯ⁵⁵	ȵ̥̥ a ɯ ⁵⁵		Chen2013			重	1210	HEAVY	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	重	ȵ̥̥aɯ⁵⁵
13685	qiandongeast-Chen-2013-888-563-1		qiandongeast	Chen-2013-888-563	njuŋ³³	njuŋ³³	nʲ u ŋ ³³		Chen2013			重	1210	HEAVY	Qiandong, East	east2370					Qiandong, East	重	nʲuŋ³³
13687	qiandongwest-Chen-2013-888-563-1		qiandongwest	Chen-2013-888-563	njuŋ¹³	njuŋ¹³	nʲ u ŋ ¹³		Chen2013			重	1210	HEAVY	Qiandong, West						Qiandong, West	重	nʲuŋ¹³
13688	bahengwest-Chen-2013-888-563-1		bahengwest	Chen-2013-888-563	ȵ̥a³¹	ȵ̥a³¹	ȵ̥̥ a ³¹		Chen2013			重	1210	HEAVY	Baheng, West	pahn1237					Baheng, West	重	ȵ̥̥a³¹
13689	bahengeast-Chen-2013-888-563-1		bahengeast	Chen-2013-888-563	ŋ̥a³¹³	ŋ̥a³¹³	ŋ̥ a ³¹³		Chen2013			重	1210	HEAVY	Baheng, East	pahn1237					Baheng, East	重	ŋ̥a³¹³
#
9614	luobuoheeastern-Chen-2013-888-397-1		luobuoheeastern	Chen-2013-888-397	qo⁰⁵kuŋ³¹	qo⁰⁵kuŋ³¹	q o ⁵/⁰ + k u ŋ ³¹		Chen2013			针	1382	NEEDLE (FOR SEWING)	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	针	qo⁵/⁰+kuŋ³¹
9615	luobuohewestern-Chen-2013-888-397-1		luobuohewestern	Chen-2013-888-397	ʔə⁰²koŋ³¹	ʔə⁰²koŋ³¹	ʔ ə ²/⁰ + k o ŋ ³¹		Chen2013			针	1382	NEEDLE (FOR SEWING)	Luobuohe, Western	luop1235					Luobuohe, Western	针	ʔə²/⁰+koŋ³¹
9616	chuanqiandian-Chen-2013-888-397-1		chuanqiandian	Chen-2013-888-397	koŋ⁴³	koŋ⁴³	k o ŋ ⁴³		Chen2013			针	1382	NEEDLE (FOR SEWING)	Chuanqiandian	chua1256					Chuanqiandian	针	koŋ⁴³
9617	chuanqiandiancentralguizhou-Chen-2013-888-397-1		chuanqiandiancentralguizhou	Chen-2013-888-397	kõ²⁴	kõ²⁴	k õ ²⁴		Chen2013			针	1382	NEEDLE (FOR SEWING)	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	针	kõ²⁴
9618	chuanqiandiansouthernguizhou-Chen-2013-888-397-1		chuanqiandiansouthernguizhou	Chen-2013-888-397	kaŋ³²	kaŋ³²	k a ŋ ³²		Chen2013			针	1382	NEEDLE (FOR SEWING)	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	针	kaŋ³²
9619	chuanqiandiannortheastyunnan-Chen-2013-888-397-1		chuanqiandiannortheastyunnan	Chen-2013-888-397	kaɯ⁵⁵	kaɯ⁵⁵	k a ɯ ⁵⁵		Chen2013			针	1382	NEEDLE (FOR SEWING)	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	针	kaɯ⁵⁵
9623	qiandongeast-Chen-2013-888-397-1		qiandongeast	Chen-2013-888-397	tɕu²⁴	tɕu²⁴	tɕ u ²⁴		Chen2013			针	1382	NEEDLE (FOR SEWING)	Qiandong, East	east2370					Qiandong, East	针	tɕu²⁴
9625	qiandongwest-Chen-2013-888-397-1		qiandongwest	Chen-2013-888-397	tɕu⁴⁴	tɕu⁴⁴	tɕ u ⁴⁴		Chen2013			针	1382	NEEDLE (FOR SEWING)	Qiandong, West						Qiandong, West	针	tɕu⁴⁴
9626	bahengwest-Chen-2013-888-397-1		bahengwest	Chen-2013-888-397	kaŋ³⁵	kaŋ³⁵	k a ŋ ³⁵		Chen2013			针	1382	NEEDLE (FOR SEWING)	Baheng, West	pahn1237					Baheng, West	针	kaŋ³⁵
9627	bahengeast-Chen-2013-888-397-1		bahengeast	Chen-2013-888-397	kuŋ³⁵	kuŋ³⁵	k u ŋ ³⁵		Chen2013			针	1382	NEEDLE (FOR SEWING)	Baheng, East	pahn1237					Baheng, East	针	kuŋ³⁵
#
9998	chuanqiandian-Chen-2013-888-413-1		chuanqiandian	Chen-2013-888-413	tʂoŋ⁴³	tʂoŋ⁴³	t ʂ o ŋ ⁴³		Chen2013			钟	2246	BELL	Chuanqiandian	chua1256					Chuanqiandian	钟	tʂoŋ⁴³
9999	chuanqiandiancentralguizhou-Chen-2013-888-413-1		chuanqiandiancentralguizhou	Chen-2013-888-413	tɕʰĩ¹³	tɕʰĩ¹³	tɕʰ ĩ ¹³		Chen2013			钟	2246	BELL	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	钟	tɕʰĩ¹³
10000	chuanqiandiansouthernguizhou-Chen-2013-888-413-1		chuanqiandiansouthernguizhou	Chen-2013-888-413	ɳʈə¹¹ʐo⁴²wæ²³²	ɳʈə¹¹ʐo⁴²wæ²³²	ⁿʈ ə ¹¹ + ʐ o ⁴² + w æ ²³²		Chen2013			钟	2246	BELL	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	钟	ⁿʈə¹¹+ʐo⁴²+wæ²³²
10001	chuanqiandiannortheastyunnan-Chen-2013-888-413-1		chuanqiandiannortheastyunnan	Chen-2013-888-413	tʂoŋ⁵⁵	tʂoŋ⁵⁵	t ʂ o ŋ ⁵⁵		Chen2013			钟	2246	BELL	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	钟	tʂoŋ⁵⁵
10005	qiandongeast-Chen-2013-888-413-1		qiandongeast	Chen-2013-888-413	tseŋ²⁴	tseŋ²⁴	ts e ŋ ²⁴		Chen2013			钟	2246	BELL	Qiandong, East	east2370					Qiandong, East	钟	tseŋ²⁴
10007	qiandongwest-Chen-2013-888-413-1		qiandongwest	Chen-2013-888-413	tsuŋ⁴⁴	tsuŋ⁴⁴	ts u ŋ ⁴⁴		Chen2013			钟	2246	BELL	Qiandong, West						Qiandong, West	钟	tsuŋ⁴⁴
10008	bahengwest-Chen-2013-888-413-1		bahengwest	Chen-2013-888-413	ma⁰³tɕoŋ³³	ma⁰³tɕoŋ³³	m a ³/⁰ + tɕ o ŋ ³³		Chen2013			钟	2246	BELL	Baheng, West	pahn1237					Baheng, West	钟	ma³/⁰+tɕoŋ³³
10009	bahengeast-Chen-2013-888-413-1		bahengeast	Chen-2013-888-413	tɕuŋ⁵⁵	tɕuŋ⁵⁵	tɕ u ŋ ⁵⁵		Chen2013			钟	2246	BELL	Baheng, East	pahn1237					Baheng, East	钟	tɕuŋ⁵⁵
9997	luobuoheeastern-Chen-2013-888-413-1		luobuoheeastern	Chen-2013-888-413	tə⁰²po⁵⁵lo⁵⁵ɳɖa⁵⁵	tə⁰²po⁵⁵lo⁵⁵ɳɖa⁵⁵	t ə ²/⁰ + p o ⁵⁵ + l o ⁵⁵ + ⁿɖ a ⁵⁵		Chen2013			钟	2246	BELL	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	钟	tə²/⁰+po⁵⁵+lo⁵⁵+ⁿɖa⁵⁵
#
16094	chuanqiandiancentralguizhou-Chen-2013-888-662-1		chuanqiandiancentralguizhou	Chen-2013-888-662	nzo²⁴	nzo²⁴	ⁿz o ²⁴		Chen2013			锄（革）	1418	DIG	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	锄（革）	ⁿzo²⁴
16091	luobuoheeastern-Chen-2013-888-662-1		luobuoheeastern	Chen-2013-888-662	tsʰaŋ⁵⁵	tsʰaŋ⁵⁵	tsʰ a ŋ ⁵⁵		Chen2013			锄（革）	1418	DIG	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	锄（革）	tsʰaŋ⁵⁵
16092	luobuohewestern-Chen-2013-888-662-1		luobuohewestern	Chen-2013-888-662	ʈʰu³⁵	ʈʰu³⁵	ʈʰ u ³⁵		Chen2013			锄（革）	1418	DIG	Luobuohe, Western	luop1235					Luobuohe, Western	锄（革）	ʈʰu³⁵
16093	chuanqiandian-Chen-2013-888-662-1		chuanqiandian	Chen-2013-888-662	ntʰua⁴⁴	ntʰua⁴⁴	ⁿtʰ ua ⁴⁴		Chen2013			锄（革）	1418	DIG	Chuanqiandian	chua1256					Chuanqiandian	锄（革）	ⁿtʰua⁴⁴
16095	chuanqiandiansouthernguizhou-Chen-2013-888-662-1		chuanqiandiansouthernguizhou	Chen-2013-888-662	kwo⁴⁴laŋ⁵⁵	kwo⁴⁴laŋ⁵⁵	k w o ⁴⁴ + l a ŋ ⁵⁵		Chen2013			锄（革）	1418	DIG	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	锄（革）	kwo⁴⁴+laŋ⁵⁵
16096	chuanqiandiannortheastyunnan-Chen-2013-888-662-1		chuanqiandiannortheastyunnan	Chen-2013-888-662	tʂʰu⁵⁵	tʂʰu⁵⁵	tʂʰ u ⁵⁵		Chen2013			锄（革）	1418	DIG	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	锄（革）	tʂʰu⁵⁵
16100	qiandongeast-Chen-2013-888-662-1		qiandongeast	Chen-2013-888-662	ljo³³	ljo³³	l j o ³³		Chen2013			锄（革）	1418	DIG	Qiandong, East	east2370					Qiandong, East	锄（革）	ljo³³
16102	qiandongwest-Chen-2013-888-662-1		qiandongwest	Chen-2013-888-662	na³³	na³³	n a ³³		Chen2013			锄（革）	1418	DIG	Qiandong, West						Qiandong, West	锄（革）	na³³
16103	bahengwest-Chen-2013-888-662-1		bahengwest	Chen-2013-888-662	kʰwi³⁵	kʰwi³⁵	kʰ w i ³⁵		Chen2013			锄（革）	1418	DIG	Baheng, West	pahn1237					Baheng, West	锄（革）	kʰwi³⁵
16104	bahengeast-Chen-2013-888-662-1		bahengeast	Chen-2013-888-662	kʰwei³⁵	kʰwei³⁵	kʰ w ei ³⁵		Chen2013			锄（革）	1418	DIG	Baheng, East	pahn1237					Baheng, East	锄（革）	kʰwei³⁵
#
13826	luobuoheeastern-Chen-2013-888-569-1		luobuoheeastern	Chen-2013-888-569	tə⁰²ntsei²⁴	tə⁰²ntsei²⁴	t ə ²/⁰ + ⁿts ei ²⁴		Chen2013			锋利	1396	SHARP	Luobuohe, Eastern	luop1235					Luobuohe, Eastern	锋利	tə²/⁰+ⁿtsei²⁴
13827	luobuohewestern-Chen-2013-888-569-1		luobuohewestern	Chen-2013-888-569	jæ³⁵	jæ³⁵	j æ ³⁵		Chen2013			锋利	1396	SHARP	Luobuohe, Western	luop1235					Luobuohe, Western	锋利	jæ³⁵
13828	chuanqiandian-Chen-2013-888-569-1		chuanqiandian	Chen-2013-888-569	ʐua¹³; ntʂe⁴⁴	ʐua¹³	ʐ ua ¹³		Chen2013			锋利	1396	SHARP	Chuanqiandian	chua1256					Chuanqiandian	锋利	ʐua¹³
13829	chuanqiandiancentralguizhou-Chen-2013-888-569-1		chuanqiandiancentralguizhou	Chen-2013-888-569	nzɛ⁴²	nzɛ⁴²	ⁿz ɛ ⁴²		Chen2013			锋利	1396	SHARP	Chuanqiandian, Central Guizhou	nort2749					Chuanqiandian, Central Guizhou	锋利	ⁿzɛ⁴²
13830	chuanqiandiansouthernguizhou-Chen-2013-888-569-1		chuanqiandiansouthernguizhou	Chen-2013-888-569	ntsæ⁵⁵	ntsæ⁵⁵	ⁿts æ ⁵⁵		Chen2013			锋利	1396	SHARP	Chuanqiandian, Southern Guizhou	cent1394					Chuanqiandian, Southern Guizhou	锋利	ⁿtsæ⁵⁵
13831	chuanqiandiannortheastyunnan-Chen-2013-888-569-1		chuanqiandiannortheastyunnan	Chen-2013-888-569	ɳtʂə³³	ɳtʂə³³	ⁿʈʂ ə ³³		Chen2013			锋利	1396	SHARP	Chuanqiandian, Northeast Yunnan	larg1235					Chuanqiandian, Northeast Yunnan	锋利	ⁿʈʂə³³
13835	qiandongeast-Chen-2013-888-569-1		qiandongeast	Chen-2013-888-569	ʑa⁵³	ʑa⁵³	ʑ a ⁵³		Chen2013			锋利	1396	SHARP	Qiandong, East	east2370					Qiandong, East	锋利	ʑa⁵³
13837	qiandongwest-Chen-2013-888-569-1		qiandongwest	Chen-2013-888-569	ɕi³³	ɕi³³	ɕ i ³³		Chen2013			锋利	1396	SHARP	Qiandong, West						Qiandong, West	锋利	ɕi³³
13838	bahengwest-Chen-2013-888-569-1		bahengwest	Chen-2013-888-569	ȵo⁵⁵	ȵo⁵⁵	ȵ o ⁵⁵		Chen2013			锋利	1396	SHARP	Baheng, West	pahn1237					Baheng, West	锋利	ȵo⁵⁵
13839	bahengeast-Chen-2013-888-569-1		bahengeast	Chen-2013-888-569	ȵtɕo⁵⁵	ȵtɕo⁵⁵	ⁿtɕ o ⁵⁵		Chen2013			锋利	1396	SHARP	Baheng, East	pahn1237					Baheng, East	锋利	ⁿtɕo⁵⁵
#
8525	chuanqiandian-Chen-2013-888-351-1		chuanqiandian	Chen-2013-888-351	la⁴³	la⁴³	l a ⁴³		Chen2013			镰刀	341	SICKLE	Chuanqiandian	chua1256					Chuanqiandian	镰刀	la⁴³
8532	qiandongeast-Chen-2013-888-351-1		qiandongeast	Chen-2013-888-351	kou²⁴ljen²²	kou²⁴ljen²²	k ɔ ²⁴ + l j e n ²²		Chen2013			镰刀	341	SICKLE	Qiandong, East	east2370					Qiandong, East	镰刀	kɔ²⁴+ljen²²
8534	qiandongwest-Chen-2013-888-351-1		qiandongwest	Chen-2013-888-351	tɕo³³	tɕo³³	tɕ o ³³		Chen2013			镰刀	341	SICKLE	Qiandong, West						Qiandong, West	镰刀	tɕo³³
8535	bahengwest-Chen-2013-888-351-1		bahengwest	Chen-2013-888-351	ma⁵³	ma⁵³	m a ⁵³		Chen2013			镰刀	341	SICKLE	Baheng, West	pahn1237					Baheng, West	镰刀	ma⁵³
8536	bahengeast-Chen-2013-888-351-1		bahengeast	Chen-2013-888-351	lje³³	lje³³	l j e ³³		Chen2013			镰刀	341	SICKLE	Baheng, East	pahn1237					Baheng, East	镰刀	lje³³
