ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	ALIGNMENT	STRUCTURE
8443	347	a type of rake	EasternXiangxi	Xiangxi, East	ta⁵³ba³¹	ta⁵³ba³¹	t a ⁵³ + b a ³¹	east2371		28.124036	109.890473		1 7 8 9 1 7 8	AXT_AXT	TA3_PA3	8	8.T.C 8.A.V 8.3.T 8._._ 8.P.C 8.A.V 8.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ta⁵³+ba³¹	0	38 36	t a ⁵³ + b - a ³¹	i n t + i n t
8444	347	a type of rake	EasternQiandong	Qiandong, East	ɕeu²⁴tsa²²	ɕeu²⁴tsa²²	ɕ eu ²⁴ + ts a ²²	east2370		27.78098	110.499463		3 7 8 9 2 7 8	AXT_AXT	SE2_CA1	7	7.S.C 7.E.V 7.2.T 7._._ 7.C.C 7.A.V 7.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ɕeu²⁴+tsa²²	0	35 39	ɕ eu ²⁴ + ts a ²²	i n t + i n t
8445	347	a type of rake	WesternQiandong	Qiandong, West	pja⁵⁵	pja⁵⁵	p j a ⁵⁵			26.43106	107.68758		1 6 7 8	ACXT	PJA5	12	12.P.C 12.J.C 12.A.V 12.5.T	1.6 1.2 3.0 1.0	pja⁵⁵	0	36	p j a ⁵⁵	i m n t
8446	347	a type of rake	EasternBahen	Baheng, East	ta⁵⁵pa³³	ta⁵⁵pa³³	t a ⁵⁵ + p a ³³	pahn1237		27.11733	111.02615		1 7 8 9 1 7 8	AXT_AXT	TA5_PA4	5	5.T.C 5.A.V 5.5.T 5._._ 5.P.C 5.A.V 5.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ta⁵⁵+pa³³	0	38 36	t a ⁵⁵ + p - a ³³	i n t + i n t
8447	347	a type of rake	Chuanqiandian	Chuanqiandian	pʰua³¹si⁴³	pʰua³¹si⁴³	pʰ u/w a ³¹ + s i ⁴³	chua1256		27.51846	105.421028		1 6 7 8 9 3 7 8	ACXT_AXT	PWA3_SI3	4	4.P.C 4.W.C 4.A.V 4.3.T 4._._ 4.S.C 4.I.V 4.3.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	pʰu/wa³¹+si⁴³	0	36 35	pʰ u/w a ³¹ + s i ⁴³	i m n t + i n t
14105	580	alive (living)	WesternBaheng	Baheng, West	ha³⁵nje³³	ha³⁵nje³³	h a ³⁵ + nʲ e ³³	pahn1237	1422	25.74971	109.286281		3 7 8 9 4 7 8	AXT_AXT	HA2_NE4	10	10.H.C 10.A.V 10.2.T 10._._ 10.N.C 10.E.V 10.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ha³⁵+nʲe³³	0	47 50	h a ³⁵ + nʲ e ³³	i n t + i n t
14106	580	alive (living)	Numao	Numao	kjan¹³	kjan¹³	k j a n ¹³	numa1251	1422	25.447767	108.064732		1 6 7 4 8	ACXLT	KJAN2	9	9.K.C 9.J.C 9.A.V 9.N.c 9.2.T	1.6 1.2 3.0 1.1 1.0	kjan¹³	0	51	k j a n ¹³	i m n c t
14107	580	alive (living)	WesternLuobuohe	Luobuohe, Western	tə⁰²ʑe³¹	tə⁰²ʑe³¹	t ə ⁰/² + ʑ e ³¹	luop1235	1422	26.854607	107.226676		1 7 8 9 3 7 8	AXT_AXT	TE6_SE3	11	11.T.C 11.E.V 11.6.T 11._._ 11.S.C 11.E.V 11.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tə⁰/²+ʑe³¹	0	46 45	t ə ⁰/² + ʑ e ³¹	i n t + i n t
14110	580	alive (living)	BiaoMin	Biao Min	xuə²¹	xuə²¹	x u/w ə ²¹	biao1254	1422	25.82286	111.29622		3 6 7 8	ACXT	GWE3	2	2.G.C 2.W.C 2.E.V 2.3.T	1.6 1.2 3.0 1.0	xu/wə²¹	0	48	x u/w ə ²¹	i m n t
14112	580	alive (living)	ZaoMin	Zao Min	saŋ²²	saŋ²²	s a ŋ ²²	dzao1238	1422	24.612303	112.266749		3 7 4 8	AXLT	SAN1	15	15.S.C 15.A.V 15.N.c 15.1.T	1.6 3.0 1.1 1.0	saŋ²²	0	52	s a ŋ ²²	i n c t
14114	580	alive (living)	Younuo	Younuo	ha³²	ha³²	h a ³²	youn1235	1422	25.730893	110.115975		3 7 8	AXT	HA3	14	14.H.C 14.A.V 14.3.T	1.6 3.0 1.0	ha³²	0	47	h a ³²	i n t
14117	580	alive (living)	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	tɕẽ⁵⁵; ka⁵⁵	tɕẽ⁵⁵	tɕ ẽ ⁵⁵	nort2749	1422	26.231562	106.861969		2 7 8	AXT	CE5	3	3.C.C 3.E.V 3.5.T	1.6 3.0 1.0	tɕẽ⁵⁵	0	45	tɕ ẽ ⁵⁵	i n t
14118	580	alive (living)	WesternXiangxi	Xiangxi, West	ȵu²²	ȵu²²	ȵ u ²²	west2430	1422	28.33212	109.422366		4 7 8	AXT	NY1	13	13.N.C 13.Y.V 13.1.T	1.6 3.0 1.0	ȵu²²	0	53	ȵ u - ²²	i n t
14119	580	alive (living)	EasternLuobuohe	Luobuohe, Eastern	tə⁰²ʑe³¹	tə⁰²ʑe³¹	t ə ⁰/² + ʑ e ³¹	luop1235	1422	26.63966	107.913354		1 7 8 9 3 7 8	AXT_AXT	TE6_SE3	6	6.T.C 6.E.V 6.6.T 6._._ 6.S.C 6.E.V 6.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tə⁰/²+ʑe³¹	0	46 45	t ə ⁰/² + ʑ e ³¹	i n t + i n t
14123	580	alive (living)	Bana	Bana	ho³⁵	ho³⁵	h o ³⁵		1422	26.265147	110.096902		3 7 8	AXT	HU2	1	1.H.C 1.U.V 1.2.T	1.6 3.0 1.0	ho³⁵	0	47	h o ³⁵	i n t
14124	580	alive (living)	EasternXiangxi	Xiangxi, East	ȵuŋ⁵⁵	ȵuŋ⁵⁵	ȵ u ŋ ⁵⁵	east2371	1422	28.124036	109.890473		4 7 4 8	AXLT	NYN5	8	8.N.C 8.Y.V 8.N.c 8.5.T	1.6 3.0 1.1 1.0	ȵuŋ⁵⁵	0	53	ȵ u ŋ ⁵⁵	i n c t
14125	580	alive (living)	EasternQiandong	Qiandong, East	ho³⁵	ho³⁵	h o ³⁵	east2370	1422	27.78098	110.499463		3 7 8	AXT	HU2	7	7.H.C 7.U.V 7.2.T	1.6 3.0 1.0	ho³⁵	0	47	h o ³⁵	i n t
14126	580	alive (living)	WesternQiandong	Qiandong, West	ɣa²²	ɣa²²	ɣ a ²²		1422	26.43106	107.68758		3 7 8	AXT	GA1	12	12.G.C 12.A.V 12.1.T	1.6 3.0 1.0	ɣa²²	0	49	ɣ a ²²	i n t
14127	580	alive (living)	EasternBahen	Baheng, East	ho³⁵	ho³⁵	h o ³⁵	pahn1237	1422	27.11733	111.02615		3 7 8	AXT	HU2	5	5.H.C 5.U.V 5.2.T	1.6 3.0 1.0	ho³⁵	1	47	h o ³⁵	i n t
14128	580	alive (living)	Chuanqiandian	Chuanqiandian	tɕa³¹	tɕa³¹	tɕ a ³¹	chua1256	1422	27.51846	105.421028		2 7 8	AXT	CA3	4	4.C.C 4.A.V 4.3.T	1.6 3.0 1.0	tɕa³¹	1	45	tɕ a ³¹	i n t
21449	883	all	WesternBaheng	Baheng, West	ʔi⁵⁵tɔ⁵⁵	ʔi⁵⁵tɔ⁵⁵	ʔ i ⁵⁵ + t ɔ ⁵⁵	pahn1237		25.74971	109.286281		1 7 8 9 1 7 8	AXT_AXT	HI5_TU5	10	10.H.C 10.I.V 10.5.T 10._._ 10.T.C 10.U.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔi⁵⁵+tɔ⁵⁵	0	61 57	ʔ i ⁵⁵ + t ɔ ⁵⁵	i n t + i n t
21453	883	all	BiaoMin	Biao Min	tʰɔŋ³³	tʰɔŋ³³	tʰ ɔ ŋ ³³	biao1254		25.82286	111.29622		1 7 4 8	AXLT	TUN4	2	2.T.C 2.U.V 2.N.c 2.4.T	1.6 3.0 1.1 1.0	tʰɔŋ³³	0	60	tʰ ɔ ŋ ³³	i n c t
21457	883	all	Younuo	Younuo	je³³kʰi³³	je³³kʰi³³	j e ³³ + kʰ i ³³	youn1235		25.730893	110.115975		6 7 8 9 1 7 8	AXT_AXT	JE4_KI4	14	14.J.C 14.E.V 14.4.T 14._._ 14.K.C 14.I.V 14.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	je³³+kʰi³³	0	65 59	j e ³³ + kʰ i ³³	m n t + i n t
21460	883	all	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	tu⁴²	tu⁴²	t u ⁴²	nort2749		26.231562	106.861969		1 7 8	AXT	TY3	3	3.T.C 3.Y.V 3.3.T	1.6 3.0 1.0	tu⁴²	0	57	t u ⁴²	i n t
21461	883	all	WesternXiangxi	Xiangxi, West	sɑ⁵³	sɑ⁵³	s ɑ ⁵³	west2430		28.33212	109.422366		3 7 8	AXT	SA3	13	13.S.C 13.A.V 13.3.T	1.6 3.0 1.0	sɑ⁵³	0	55	s ɑ ⁵³	i n t
21462	883	all	EasternLuobuohe	Luobuohe, Eastern	pa⁵⁵lin³¹	pa⁵⁵lin³¹	p a ⁵⁵ + l i n ³¹	luop1235		26.63966	107.913354		1 7 8 9 5 7 4 8	AXT_AXLT	PA5_LIN3	6	6.P.C 6.A.V 6.5.T 6._._ 6.L.C 6.I.V 6.N.c 6.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	pa⁵⁵+lin³¹	0	62 64	p a ⁵⁵ + l i n ³¹	i n t + i n c t
21466	883	all	Bana	Bana	tu⁴⁴	tu⁴⁴	t u ⁴⁴			26.265147	110.096902		1 7 8	AXT	TY5	1	1.T.C 1.Y.V 1.5.T	1.6 3.0 1.0	tu⁴⁴	0	57	t u ⁴⁴	i n t
21467	883	all	EasternXiangxi	Xiangxi, East	sa³¹	sa³¹	s a ³¹	east2371		28.124036	109.890473		3 7 8	AXT	SA3	8	8.S.C 8.A.V 8.3.T	1.6 3.0 1.0	sa³¹	0	55	s a ³¹	i n t
21468	883	all	EasternQiandong	Qiandong, East	teu²⁴	teu²⁴	t eu ²⁴	east2370		27.78098	110.499463		1 7 8	AXT	TE2	7	7.T.C 7.E.V 7.2.T	1.6 3.0 1.0	teu²⁴	0	57	t eu ²⁴	i n t
21469	883	all	WesternQiandong	Qiandong, West	se⁵⁵se⁵⁵	se⁵⁵se⁵⁵	s e ⁵⁵ + s e ⁵⁵			26.43106	107.68758		3 7 8 9 3 7 8	AXT_AXT	SE5_SE5	12	12.S.C 12.E.V 12.5.T 12._._ 12.S.C 12.E.V 12.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	se⁵⁵+se⁵⁵	0	55 58	s e ⁵⁵ + s e ⁵⁵	i n t + i n t
21470	883	all	EasternBahen	Baheng, East	ke⁵⁵	ke⁵⁵	k e ⁵⁵	pahn1237		27.11733	111.02615		1 7 8	AXT	KE5	5	5.K.C 5.E.V 5.5.T	1.6 3.0 1.0	ke⁵⁵	0	56	k e ⁵⁵	i n t
21471	883	all	Chuanqiandian	Chuanqiandian	tou⁴³	tou⁴³	t ɔ ⁴³	chua1256		27.51846	105.421028		1 7 8	AXT	TU3	4	4.T.C 4.U.V 4.3.T	1.6 3.0 1.0	tɔ⁴³	0	57	t ɔ ⁴³	i n t
21450	883	all	WesternLuobuohe	Luobuohe, Western	ʑi³¹χɑ⁵⁵	ʑi³¹χɑ⁵⁵	ʑ i ³¹ + χ ɑ ⁵⁵	luop1235		26.854607	107.226676		3 7 8 9 3 7 8	AXT_AXT	SI3_GA5	11	11.S.C 11.I.V 11.3.T 11._._ 11.G.C 11.A.V 11.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʑi³¹+χɑ⁵⁵	0	55 63	ʑ i ³¹ + χ ɑ ⁵⁵	i n t + i n t
21455	883	all	ZaoMin	Zao Min	du⁴⁴	du⁴⁴	d u ⁴⁴	dzao1238		24.612303	112.266749		1 7 8	AXT	TY5	15	15.T.C 15.Y.V 15.5.T	1.6 3.0 1.0	du⁴⁴	0	57	d u ⁴⁴	i n t
21473	884	also	WesternBaheng	Baheng, West	ko⁴⁴	ko⁴⁴	k o ⁴⁴	pahn1237		25.74971	109.286281		1 7 8	AXT	KU5	10	10.K.C 10.U.V 10.5.T	1.6 3.0 1.0	ko⁴⁴	0	71	k o ⁴⁴	i n t
21474	884	also	Numao	Numao	tei⁴²	tei⁴²	t ei ⁴²	numa1251		25.447767	108.064732		1 7 8	AXT	TE3	9	9.T.C 9.E.V 9.3.T	1.6 3.0 1.0	tei⁴²	0	72	t ei ⁴²	i n t
21475	884	also	WesternLuobuohe	Luobuohe, Western	lo⁵⁵	lo⁵⁵	l o ⁵⁵	luop1235		26.854607	107.226676		5 7 8	AXT	LU5	11	11.L.C 11.U.V 11.5.T	1.6 3.0 1.0	lo⁵⁵	0	70	l o ⁵⁵	i n t
21478	884	also	BiaoMin	Biao Min	tɕi³³	tɕi³³	tɕ i ³³	biao1254		25.82286	111.29622		2 7 8	AXT	CI4	2	2.C.C 2.I.V 2.4.T	1.6 3.0 1.0	tɕi³³	0	69	tɕ - i ³³	i n t
21480	884	also	ZaoMin	Zao Min	nu²²	nu²²	n u ²²	dzao1238		24.612303	112.266749		4 7 8	AXT	NY1	15	15.N.C 15.Y.V 15.1.T	1.6 3.0 1.0	nu²²	0	73	n u ²²	i n t
21482	884	also	Younuo	Younuo	ja²¹	ja²¹	j a ²¹	youn1235		25.730893	110.115975		6 7 8	AXT	JA3	14	14.J.C 14.A.V 14.3.T	1.6 3.0 1.0	ja²¹	1	69	- j a ²¹	m n t
21485	884	also	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	ʑe⁵⁵	ʑe⁵⁵	ʑ e ⁵⁵	nort2749		26.231562	106.861969		3 7 8	AXT	SE5	3	3.S.C 3.E.V 3.5.T	1.6 3.0 1.0	ʑe⁵⁵	0	69	ʑ - e ⁵⁵	i n t
21486	884	also	WesternXiangxi	Xiangxi, West	ʑa⁴²	ʑa⁴²	ʑ a ⁴²	west2430		28.33212	109.422366		3 7 8	AXT	SA3	13	13.S.C 13.A.V 13.3.T	1.6 3.0 1.0	ʑa⁴²	0	69	ʑ - a ⁴²	i n t
21487	884	also	EasternLuobuohe	Luobuohe, Eastern	na⁵⁵	na⁵⁵	n a ⁵⁵	luop1235		26.63966	107.913354		4 7 8	AXT	NA5	6	6.N.C 6.A.V 6.5.T	1.6 3.0 1.0	na⁵⁵	1	68	n a ⁵⁵	i n t
21491	884	also	Bana	Bana	ʑa²²	ʑa²²	ʑ a ²²			26.265147	110.096902		3 7 8	AXT	SA1	1	1.S.C 1.A.V 1.1.T	1.6 3.0 1.0	ʑa²²	1	69	ʑ - a ²²	i n t
21492	884	also	EasternXiangxi	Xiangxi, East	ʑe⁵⁵	ʑe⁵⁵	ʑ e ⁵⁵	east2371		28.124036	109.890473		3 7 8	AXT	SE5	8	8.S.C 8.E.V 8.5.T	1.6 3.0 1.0	ʑe⁵⁵	0	69	ʑ - e ⁵⁵	i n t
21493	884	also	WesternQiandong	Qiandong, West	ʔeu⁴⁴	ʔeu⁴⁴	ʔ eu ⁴⁴			26.43106	107.68758		1 7 8	AXT	HE5	12	12.H.C 12.E.V 12.5.T	1.6 3.0 1.0	ʔeu⁴⁴	1	67	ʔ eu ⁴⁴	i n t
21494	884	also	EasternBahen	Baheng, East	ʑa³¹	ʑa³¹	ʑ a ³¹	pahn1237		27.11733	111.02615		3 7 8	AXT	SA3	5	5.S.C 5.A.V 5.3.T	1.6 3.0 1.0	ʑa³¹	0	69	ʑ - a ³¹	i n t
21495	884	also	Chuanqiandian	Chuanqiandian	ʑi⁴³	ʑi⁴³	ʑ i ⁴³	chua1256		27.51846	105.421028		3 7 8	AXT	SI3	4	4.S.C 4.I.V 4.3.T	1.6 3.0 1.0	ʑi⁴³	0	69	ʑ - i ⁴³	i n t
21522	886	and	WesternBaheng	Baheng, West	na⁴⁴	na⁴⁴	n a ⁴⁴	pahn1237	1577	25.74971	109.286281		4 7 8	AXT	NA5	10	10.N.C 10.A.V 10.5.T	1.6 3.0 1.0	na⁴⁴	0	76	n a - ⁴⁴	i n t
21523	886	and	Numao	Numao	tø¹³	tø¹³	t ø ¹³	numa1251	1577	25.447767	108.064732		1 7 8	AXT	TU2	9	9.T.C 9.U.V 9.2.T	1.6 3.0 1.0	tø¹³	0	75	t ø ¹³	i n t
21524	886	and	WesternLuobuohe	Luobuohe, Western	tɑ³¹	tɑ³¹	t ɑ ³¹	luop1235	1577	26.854607	107.226676		1 7 8	AXT	TA3	11	11.T.C 11.A.V 11.3.T	1.6 3.0 1.0	tɑ³¹	0	75	t ɑ ³¹	i n t
21526	886	and	BiaoMin	Biao Min	kin³³	kin³³	k i n ³³	biao1254	1577	25.82286	111.29622		1 7 4 8	AXLT	KIN4	2	2.K.C 2.I.V 2.N.c 2.4.T	1.6 3.0 1.1 1.0	kin³³	0	77	k i n ³³	i n c t
21528	886	and	ZaoMin	Zao Min	ka⁵³	ka⁵³	k a ⁵³	dzao1238	1577	24.612303	112.266749		1 7 8	AXT	KA3	15	15.K.C 15.A.V 15.3.T	1.6 3.0 1.0	ka⁵³	0	78	k a ⁵³	i n t
21530	886	and	Younuo	Younuo	la⁴⁴	la⁴⁴	l a ⁴⁴	youn1235	1577	25.730893	110.115975		5 7 8	AXT	LA5	14	14.L.C 14.A.V 14.5.T	1.6 3.0 1.0	la⁴⁴	0	79	l a ⁴⁴	i n t
21533	886	and	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	nta²²	nta²²	ⁿt a ²²	nort2749	1577	26.231562	106.861969		1 7 8	AXT	TA1	3	3.T.C 3.A.V 3.1.T	1.6 3.0 1.0	ⁿta²²	0	75	ⁿt a ²²	i n t
21534	886	and	WesternXiangxi	Xiangxi, West	ɳɑŋ⁴²	ɳɑŋ⁴²	ɳ ɑ ŋ ⁴²	west2430	1577	28.33212	109.422366		4 7 4 8	AXLT	NAN3	13	13.N.C 13.A.V 13.N.c 13.3.T	1.6 3.0 1.1 1.0	ɳɑŋ⁴²	0	76	ɳ ɑ ŋ ⁴²	i n c t
21535	886	and	EasternLuobuohe	Luobuohe, Eastern	ta³¹	ta³¹	t a ³¹	luop1235	1577	26.63966	107.913354		1 7 8	AXT	TA3	6	6.T.C 6.A.V 6.3.T	1.6 3.0 1.0	ta³¹	0	75	t a ³¹	i n t
21539	886	and	Bana	Bana	ko⁴⁴	ko⁴⁴	k o ⁴⁴		1577	26.265147	110.096902		1 7 8	AXT	KU5	1	1.K.C 1.U.V 1.5.T	1.6 3.0 1.0	ko⁴⁴	0	78	k o ⁴⁴	i n t
21540	886	and	WesternQiandong	Qiandong, West	ɣuŋ⁴⁴	ɣuŋ⁴⁴	ɣ u ŋ ⁴⁴		1577	26.43106	107.68758		3 7 4 8	AXLT	GYN5	12	12.G.C 12.Y.V 12.N.c 12.5.T	1.6 3.0 1.1 1.0	ɣuŋ⁴⁴	0	77	ɣ u ŋ ⁴⁴	i n c t
21541	886	and	EasternBahen	Baheng, East	tʰa³⁵	tʰa³⁵	tʰ a ³⁵	pahn1237	1577	27.11733	111.02615		1 7 8	AXT	TA2	5	5.T.C 5.A.V 5.2.T	1.6 3.0 1.0	tʰa³⁵	0	75	tʰ a ³⁵	i n t
21542	886	and	Chuanqiandian	Chuanqiandian	tɕau⁴³	tɕau⁴³	tɕ au ⁴³	chua1256	1577	27.51846	105.421028		2 7 8	AXT	CA3	4	4.C.C 4.A.V 4.3.T	1.6 3.0 1.0	tɕau⁴³	0	75	tɕ au ⁴³	i n t
12650	521	another person	WesternBaheng	Baheng, West	na¹¹mu⁴⁴	na¹¹mu⁴⁴	n a ¹¹ + m u ⁴⁴	pahn1237		25.74971	109.286281		4 7 8 9 4 7 8	AXT_AXT	NA1_MY5	10	10.N.C 10.A.V 10.1.T 10._._ 10.M.C 10.Y.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	na¹¹+mu⁴⁴	0	81 86	n a - ¹¹ + m u - ⁴⁴	i n t + i n t
12651	521	another person	Numao	Numao	mpa³³	mpa³³	ⁿp a ³³	numa1251		25.447767	108.064732		1 7 8	AXT	PA4	9	9.P.C 9.A.V 9.4.T	1.6 3.0 1.0	ⁿpa³³	0	82	ⁿp - a - ³³	i n t
12652	521	another person	WesternLuobuohe	Luobuohe, Western	nɑ³¹ne³¹pi⁵⁵	nɑ³¹ne³¹pi⁵⁵	n ɑ ³¹ + n e ³¹ + p i ⁵⁵	luop1235		26.854607	107.226676		4 7 8 9 4 7 8 9 1 7 8	AXT_AXT_AXT	NA3_NE3_PI5	11	11.N.C 11.A.V 11.3.T 11._._ 11.N.C 11.E.V 11.3.T 11._._ 11.P.C 11.I.V 11.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	nɑ³¹+ne³¹+pi⁵⁵	0	81 87 82	n ɑ - ³¹ + n e ³¹ + p - i - ⁵⁵	i n t + i n t + i n t
12655	521	another person	BiaoMin	Biao Min	tsan⁴²tau³¹	tsan⁴²tau³¹	ts a n ⁴² + t au ³¹	biao1254		25.82286	111.29622		2 7 4 8 9 1 7 8	AXLT_AXT	CAN3_TA3	2	2.C.C 2.A.V 2.N.c 2.3.T 2._._ 2.T.C 2.A.V 2.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	tsan⁴²+tau³¹	0	88 83	ts a n ⁴² + t au ³¹	i n c t + i n t
12657	521	another person	ZaoMin	Zao Min	na⁴⁴men⁵³ko⁴⁴	na⁴⁴men⁵³ko⁴⁴	n a ⁴⁴ + m e n ⁵³ + k o ⁴⁴	dzao1238		24.612303	112.266749		4 7 8 9 4 7 4 8 9 1 7 8	AXT_AXLT_AXT	NA5_MEN3_KU5	15	15.N.C 15.A.V 15.5.T 15._._ 15.M.C 15.E.V 15.N.c 15.3.T 15._._ 15.K.C 15.U.V 15.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	na⁴⁴+men⁵³+ko⁴⁴	0	81 86 84	n a - ⁴⁴ + m e n ⁵³ + k o ⁴⁴	i n t + i n c t + i n t
12659	521	another person	Younuo	Younuo	pjoŋ²¹no¹³	pjoŋ²¹no¹³	p j o ŋ ²¹ + n o ¹³	youn1235		25.730893	110.115975		1 6 7 4 8 9 4 7 8	ACXLT_AXT	PJUN3_NU2	14	14.P.C 14.J.C 14.U.V 14.N.c 14.3.T 14._._ 14.N.C 14.U.V 14.2.T	1.6 1.2 3.0 1.1 1.0 0.0 1.6 3.0 1.0	pjoŋ²¹+no¹³	0	82 81	p j o ŋ ²¹ + n o - ¹³	i m n c t + i n t
12662	521	another person	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	qə⁰²la³¹	qə⁰²la³¹	q ə ⁰/² + l a ³¹	nort2749		26.231562	106.861969		1 7 8 9 5 7 8	AXT_AXT	KE6_LA3	3	3.K.C 3.E.V 3.6.T 3._._ 3.L.C 3.A.V 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qə⁰/²+la³¹	0	84 85	q ə ⁰/² + l a ³¹	i n t + i n t
12663	521	another person	WesternXiangxi	Xiangxi, West	ne³¹	ne³¹	n e ³¹	west2430		28.33212	109.422366		4 7 8	AXT	NE3	13	13.N.C 13.E.V 13.3.T	1.6 3.0 1.0	ne³¹	0	81	n e - ³¹	i n t
12664	521	another person	EasternLuobuohe	Luobuohe, Eastern	qo⁰⁵la²⁴	qo⁰⁵la²⁴	q o ⁰/⁵ + l a ²⁴	luop1235		26.63966	107.913354		1 7 8 9 5 7 8	AXT_AXT	KU6_LA2	6	6.K.C 6.U.V 6.6.T 6._._ 6.L.C 6.A.V 6.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qo⁰/⁵+la²⁴	0	84 85	q o ⁰/⁵ + l a ²⁴	i n t + i n t
12668	521	another person	Bana	Bana	pje³¹na³¹³	pje³¹na³¹³	p j e ³¹ + n a ³¹³			26.265147	110.096902		1 6 7 8 9 4 7 8	ACXT_AXT	PJE3_NA6	1	1.P.C 1.J.C 1.E.V 1.3.T 1._._ 1.N.C 1.A.V 1.6.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	pje³¹+na³¹³	0	82 81	p j e - ³¹ + n a - ³¹³	i m n t + i n t
12669	521	another person	EasternXiangxi	Xiangxi, East	pje⁵³nen³¹	pje⁵³nen³¹	p j e ⁵³ + n e n ³¹	east2371		28.124036	109.890473		1 6 7 8 9 4 7 4 8	ACXT_AXLT	PJE3_NEN3	8	8.P.C 8.J.C 8.E.V 8.3.T 8._._ 8.N.C 8.E.V 8.N.c 8.3.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.1 1.0	pje⁵³+nen³¹	0	82 81	p j e - ⁵³ + n e n ³¹	i m n t + i n c t
12670	521	another person	EasternQiandong	Qiandong, East	no¹³lei²²	no¹³lei²²	n o ¹³ + l ei ²²	east2370		27.78098	110.499463		4 7 8 9 5 7 8	AXT_AXT	NU2_LE1	7	7.N.C 7.U.V 7.2.T 7._._ 7.L.C 7.E.V 7.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	no¹³+lei²²	0	81 85	n o - ¹³ + l ei ²²	i n t + i n t
12671	521	another person	WesternQiandong	Qiandong, West	moi³³tɕu⁵⁵	moi³³tɕu⁵⁵	m oi ³³ + tɕ u ⁵⁵			26.43106	107.68758		4 7 8 9 2 7 8	AXT_AXT	MU4_CY5	12	12.M.C 12.U.V 12.4.T 12._._ 12.C.C 12.Y.V 12.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	moi³³+tɕu⁵⁵	0	86 84	m oi - ³³ + tɕ u ⁵⁵	i n t + i n t
12672	521	another person	EasternBahen	Baheng, East	heu³⁵nai³³	heu³⁵nai³³	h eu ³⁵ + n ai ³³	pahn1237		27.11733	111.02615		3 7 8 9 4 7 8	AXT_AXT	HE2_NA4	5	5.H.C 5.E.V 5.2.T 5._._ 5.N.C 5.A.V 5.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	heu³⁵+nai³³	0	89 81	h eu ³⁵ + n ai - ³³	i n t + i n t
12673	521	another person	Chuanqiandian	Chuanqiandian	la¹³	la¹³	l a ¹³	chua1256		27.51846	105.421028		5 7 8	AXT	LA2	4	4.L.C 4.A.V 4.2.T	1.6 3.0 1.0	la¹³	0	85	l a ¹³	i n t
4709	193	ant	WesternBaheng	Baheng, West	qa⁰³ȵ̥ei³¹	qa⁰³ȵ̥ei³¹	q a ⁰/³ + ȵ̥ ei ³¹	pahn1237	587	25.74971	109.286281		1 7 8 9 4 7 8	AXT_AXT	KA6_NE3	10	10.K.C 10.A.V 10.6.T 10._._ 10.N.C 10.E.V 10.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qa⁰/³+ȵ̥ei³¹	0	95 98	q a ⁰/³ + ȵ̥ ei ³¹	i n t + i n t
