ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	PARTIAL_COGNATE_SETS
18617	766	vomit	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	ntʰu⁴²	ntʰu⁴²	ⁿtʰ u ⁴²	nort2749	1278	26.231562	106.861969		1 7 8	AXT	TY3	3	3.T.C 3.Y.V 3.3.T	1.6 3.0 1.0	ⁿtʰu⁴²	0	6522
18618	766	vomit	WesternXiangxi	Xiangxi, West	ɳo⁴⁴	ɳo⁴⁴	ɳ o ⁴⁴	west2430	1278	28.33212	109.422366		4 7 8	AXT	NU5	13	13.N.C 13.U.V 13.5.T	1.6 3.0 1.0	ɳo⁴⁴	0	6523
18619	766	vomit	EasternLuobuohe	Luobuohe, Eastern	nta⁵⁵	nta⁵⁵	ⁿt a ⁵⁵	luop1235	1278	26.63966	107.913354		1 7 8	AXT	TA5	6	6.T.C 6.A.V 6.5.T	1.6 3.0 1.0	ⁿta⁵⁵	0	6522
18623	766	vomit	Bana	Bana	gau⁴⁴	gau⁴⁴	g au ⁴⁴		1278	26.265147	110.096902		1 7 8	AXT	KA5	1	1.K.C 1.A.V 1.5.T	1.6 3.0 1.0	gau⁴⁴	0	6521
18624	766	vomit	EasternXiangxi	Xiangxi, East	ʔnau⁵⁵	ʔnau⁵⁵	ˀn au ⁵⁵	east2371	1278	28.124036	109.890473		4 7 8	AXT	NA5	8	8.N.C 8.A.V 8.5.T	1.6 3.0 1.0	ˀnau⁵⁵	0	6523
18625	766	vomit	EasternQiandong	Qiandong, East	tʰeu⁴⁴	tʰeu⁴⁴	tʰ eu ⁴⁴	east2370	1278	27.78098	110.499463		1 7 8	AXT	TE5	7	7.T.C 7.E.V 7.5.T	1.6 3.0 1.0	tʰeu⁴⁴	0	6522
18626	766	vomit	WesternQiandong	Qiandong, West	na¹³	na¹³	n a ¹³		1278	26.43106	107.68758		4 7 8	AXT	NA2	12	12.N.C 12.A.V 12.2.T	1.6 3.0 1.0	na¹³	0	6523
18627	766	vomit	EasternBahen	Baheng, East	ntjo³¹³	ntjo³¹³	ⁿt j o ³¹³	pahn1237	1278	27.11733	111.02615		1 6 7 8	ACXT	TJU6	5	5.T.C 5.J.C 5.U.V 5.6.T	1.6 1.2 3.0 1.0	ⁿtjo³¹³	0	6522
18628	766	vomit	Chuanqiandian	Chuanqiandian	ŋqo⁴³ntua⁵⁵	ŋqo⁴³ntua⁵⁵	ⁿq o ⁴³ + ⁿt u/w a ⁵⁵	chua1256	1278	27.51846	105.421028		1 7 8 9 1 6 7 8	AXT_ACXT	KU3_TWA5	4	4.K.C 4.U.V 4.3.T 4._._ 4.T.C 4.W.C 4.A.V 4.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	ⁿqo⁴³+ⁿtu/wa⁵⁵	0	6521 6522
2412	99	waist	WesternBaheng	Baheng, West	ʔa⁰³qei³⁵la³¹	ʔa⁰³qei³⁵la³¹	ʔ a ⁰/³ + q ei ³⁵ + l a ³¹	pahn1237	1681	25.74971	109.286281		1 7 8 9 1 7 8 9 5 7 8	AXT_AXT_AXT	HA6_KE2_LA3	10	10.H.C 10.A.V 10.6.T 10._._ 10.K.C 10.E.V 10.2.T 10._._ 10.L.C 10.A.V 10.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔa⁰/³+qei³⁵+la³¹	0	6533 6529 6528
2413	99	waist	Numao	Numao	kjau¹³	kjau¹³	k j au ¹³	numa1251	1681	25.447767	108.064732		1 6 7 8	ACXT	KJA2	9	9.K.C 9.J.C 9.A.V 9.2.T	1.6 1.2 3.0 1.0	kjau¹³	0	6529
2414	99	waist	WesternLuobuohe	Luobuohe, Western	tə⁰²qla⁵⁵	tə⁰²qla⁵⁵	t ə ⁰/² + q l a ⁵⁵	luop1235	1681	26.854607	107.226676		1 7 8 9 1 5 7 8	AXT_ACXT	TE6_KLA5	11	11.T.C 11.E.V 11.6.T 11._._ 11.K.C 11.L.C 11.A.V 11.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	tə⁰/²+qla⁵⁵	0	6531 6529
2417	99	waist	BiaoMin	Biao Min	kla³⁵	kla³⁵	k l a ³⁵	biao1254	1681	25.82286	111.29622		1 5 7 8	ACXT	KLA2	2	2.K.C 2.L.C 2.A.V 2.2.T	1.6 1.2 3.0 1.0	kla³⁵	1	6529
2419	99	waist	ZaoMin	Zao Min	lai²⁴	lai²⁴	l ai ²⁴	dzao1238	1681	24.612303	112.266749		5 7 8	AXT	LA2	15	15.L.C 15.A.V 15.2.T	1.6 3.0 1.0	lai²⁴	0	6528
2421	99	waist	Younuo	Younuo	kɒ³³	kɒ³³	k ɒ ³³	youn1235	1681	25.730893	110.115975		1 7 8	AXT	KO4	14	14.K.C 14.O.V 14.4.T	1.6 3.0 1.0	kɒ³³	0	6529
2424	99	waist	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	tɬu¹³	tɬu¹³	tɬ u ¹³	nort2749	1681	26.231562	106.861969		1 7 8	AXT	TY2	3	3.T.C 3.Y.V 3.2.T	1.6 3.0 1.0	tɬu¹³	0	6531
2425	99	waist	WesternXiangxi	Xiangxi, West	qo³⁵qwɑ⁴⁴	qo³⁵qwɑ⁴⁴	q o ³⁵ + q w ɑ ⁴⁴	west2430	1681	28.33212	109.422366		1 7 8 9 1 6 7 8	AXT_ACXT	KU2_KWA5	13	13.K.C 13.U.V 13.2.T 13._._ 13.K.C 13.W.C 13.A.V 13.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	qo³⁵+qwɑ⁴⁴	0	6534 6529
2426	99	waist	EasternLuobuohe	Luobuohe, Eastern	tə⁰²qla⁵⁵	tə⁰²qla⁵⁵	t ə ⁰/² + q l a ⁵⁵	luop1235	1681	26.63966	107.913354		1 7 8 9 1 5 7 8	AXT_ACXT	TE6_KLA5	6	6.T.C 6.E.V 6.6.T 6._._ 6.K.C 6.L.C 6.A.V 6.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	tə⁰/²+qla⁵⁵	0	6531 6529
2430	99	waist	Bana	Bana	daŋ⁴⁴tɬa⁴⁴	daŋ⁴⁴tɬa⁴⁴	d a ŋ ⁴⁴ + tɬ a ⁴⁴		1681	26.265147	110.096902		1 7 4 8 9 1 7 8	AXLT_AXT	TAN5_TA5	1	1.T.C 1.A.V 1.N.c 1.5.T 1._._ 1.T.C 1.A.V 1.5.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	daŋ⁴⁴+tɬa⁴⁴	0	6532 6531
2431	99	waist	EasternXiangxi	Xiangxi, East	ki⁰³qwa⁵⁵	ki⁰³qwa⁵⁵	k i ⁰/³ + q w a ⁵⁵	east2371	1681	28.124036	109.890473		1 7 8 9 1 6 7 8	AXT_ACXT	KI6_KWA5	8	8.K.C 8.I.V 8.6.T 8._._ 8.K.C 8.W.C 8.A.V 8.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	ki⁰/³+qwa⁵⁵	0	6530 6529
2432	99	waist	EasternQiandong	Qiandong, East	tjuŋ²⁴tjeu²⁴	tjuŋ²⁴tjeu²⁴	t j u ŋ ²⁴ + t j eu ²⁴	east2370	1681	27.78098	110.499463		1 6 7 4 8 9 1 6 7 8	ACXLT_ACXT	TJYN2_TJE2	7	7.T.C 7.J.C 7.Y.V 7.N.c 7.2.T 7._._ 7.T.C 7.J.C 7.E.V 7.2.T	1.6 1.2 3.0 1.1 1.0 0.0 1.6 1.2 3.0 1.0	tjuŋ²⁴+tjeu²⁴	0	6532 6531
2433	99	waist	WesternQiandong	Qiandong, West	qa³³ɬa¹³	qa³³ɬa¹³	q a ³³ + ɬ a ¹³		1681	26.43106	107.68758		1 7 8 9 5 7 8	AXT_AXT	KA4_LA2	12	12.K.C 12.A.V 12.4.T 12._._ 12.L.C 12.A.V 12.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	qa³³+ɬa¹³	0	6529 6528
2434	99	waist	EasternBahen	Baheng, East	ʔa⁰³la³¹³	ʔa⁰³la³¹³	ʔ a ⁰/³ + l a ³¹³	pahn1237	1681	27.11733	111.02615		1 7 8 9 5 7 8	AXT_AXT	HA6_LA6	5	5.H.C 5.A.V 5.6.T 5._._ 5.L.C 5.A.V 5.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ʔa⁰/³+la³¹³	0	6533 6528
2435	99	waist	Chuanqiandian	Chuanqiandian	tɬua⁵⁵	tɬua⁵⁵	tɬ u/w a ⁵⁵	chua1256	1681	27.51846	105.421028		1 6 7 8	ACXT	TWA5	4	4.T.C 4.W.C 4.A.V 4.5.T	1.6 1.2 3.0 1.0	tɬu/wa⁵⁵	0	6531
16417	675	wait	WesternBaheng	Baheng, West	teŋ¹¹	teŋ¹¹	t e ŋ ¹¹	pahn1237	1590	25.74971	109.286281		1 7 4 8	AXLT	TEN1	10	10.T.C 10.E.V 10.N.c 10.1.T	1.6 3.0 1.1 1.0	teŋ¹¹	0	6534
16418	675	wait	Numao	Numao	tei⁵³	tei⁵³	t ei ⁵³	numa1251	1590	25.447767	108.064732		1 7 8	AXT	TE3	9	9.T.C 9.E.V 9.3.T	1.6 3.0 1.0	tei⁵³	0	6535
16419	675	wait	WesternLuobuohe	Luobuohe, Western	ðoŋ⁵⁵	ðoŋ⁵⁵	ð o ŋ ⁵⁵	luop1235	1590	26.854607	107.226676		3 7 4 8	AXLT	DUN5	11	11.D.C 11.U.V 11.N.c 11.5.T	1.6 3.0 1.1 1.0	ðoŋ⁵⁵	0	6534
16422	675	wait	BiaoMin	Biao Min	tju³⁵	tju³⁵	t j u ³⁵	biao1254	1590	25.82286	111.29622		1 6 7 8	ACXT	TJY2	2	2.T.C 2.J.C 2.Y.V 2.2.T	1.6 1.2 3.0 1.0	tju³⁵	1	6535
16424	675	wait	ZaoMin	Zao Min	daŋ²⁴	daŋ²⁴	d a ŋ ²⁴	dzao1238	1590	24.612303	112.266749		1 7 4 8	AXLT	TAN2	15	15.T.C 15.A.V 15.N.c 15.2.T	1.6 3.0 1.1 1.0	daŋ²⁴	1	6534
16426	675	wait	Younuo	Younuo	tjeu³²	tjeu³²	t j eu ³²	youn1235	1590	25.730893	110.115975		1 6 7 8	ACXT	TJE3	14	14.T.C 14.J.C 14.E.V 14.3.T	1.6 1.2 3.0 1.0	tjeu³²	1	6535
16429	675	wait	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	tõ³¹	tõ³¹	t õ ³¹	nort2749	1590	26.231562	106.861969		1 7 8	AXT	TU3	3	3.T.C 3.U.V 3.3.T	1.6 3.0 1.0	tõ³¹	0	6535
16430	675	wait	WesternXiangxi	Xiangxi, West	tɑŋ²²	tɑŋ²²	t ɑ ŋ ²²	west2430	1590	28.33212	109.422366		1 7 4 8	AXLT	TAN1	13	13.T.C 13.A.V 13.N.c 13.1.T	1.6 3.0 1.1 1.0	tɑŋ²²	0	6534
16431	675	wait	EasternLuobuohe	Luobuohe, Eastern	zuŋ⁵⁵	zuŋ⁵⁵	z u ŋ ⁵⁵	luop1235	1590	26.63966	107.913354		3 7 4 8	AXLT	SYN5	6	6.S.C 6.Y.V 6.N.c 6.5.T	1.6 3.0 1.1 1.0	zuŋ⁵⁵	0	6534
16435	675	wait	Bana	Bana	tjaŋ⁴⁴	tjaŋ⁴⁴	t j a ŋ ⁴⁴		1590	26.265147	110.096902		1 6 7 4 8	ACXLT	TJAN5	1	1.T.C 1.J.C 1.A.V 1.N.c 1.5.T	1.6 1.2 3.0 1.1 1.0	tjaŋ⁴⁴	0	6534
16436	675	wait	EasternXiangxi	Xiangxi, East	daŋ⁵⁵	daŋ⁵⁵	d a ŋ ⁵⁵	east2371	1590	28.124036	109.890473		1 7 4 8	AXLT	TAN5	8	8.T.C 8.A.V 8.N.c 8.5.T	1.6 3.0 1.1 1.0	daŋ⁵⁵	1	6534
16437	675	wait	EasternQiandong	Qiandong, East	taŋ²¹²	taŋ²¹²	t a ŋ ²¹²	east2370	1590	27.78098	110.499463		1 7 4 8	AXLT	TAN6	7	7.T.C 7.A.V 7.N.c 7.6.T	1.6 3.0 1.1 1.0	taŋ²¹²	0	6534
16438	675	wait	WesternQiandong	Qiandong, West	taŋ²¹	taŋ²¹	t a ŋ ²¹		1590	26.43106	107.68758		1 7 4 8	AXLT	TAN3	12	12.T.C 12.A.V 12.N.c 12.3.T	1.6 3.0 1.1 1.0	taŋ²¹	0	6534
16439	675	wait	EasternBahen	Baheng, East	teŋ¹¹	teŋ¹¹	t e ŋ ¹¹	pahn1237	1590	27.11733	111.02615		1 7 4 8	AXLT	TEN1	5	5.T.C 5.E.V 5.N.c 5.1.T	1.6 3.0 1.1 1.0	teŋ¹¹	0	6534
16440	675	wait	Chuanqiandian	Chuanqiandian	tau²¹	tau²¹	t au ²¹	chua1256	1590	27.51846	105.421028		1 7 8	AXT	TA3	4	4.T.C 4.A.V 4.3.T	1.6 3.0 1.0	tau²¹	0	6535
14906	842	wake up	WesternBaheng	Baheng, West	tɕo⁵⁵ȵ̥i³⁵	tɕo⁵⁵ȵ̥i³⁵	tɕ o ⁵⁵ + ȵ̥ i ³⁵	pahn1237	1602	25.74971	109.286281		2 7 8 9 4 7 8	AXT_AXT	CU5_NI2	10	10.C.C 10.U.V 10.5.T 10._._ 10.N.C 10.I.V 10.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tɕo⁵⁵+ȵ̥i³⁵	0	6537 6538
14907	842	wake up	Numao	Numao	tɕi³³	tɕi³³	tɕ i ³³	numa1251	1602	25.447767	108.064732		2 7 8	AXT	CI4	9	9.C.C 9.I.V 9.4.T	1.6 3.0 1.0	tɕi³³	0	6537
14908	842	wake up	WesternLuobuohe	Luobuohe, Western	tsu³⁵tsu³⁵	tsu³⁵tsu³⁵	ts u ³⁵ + ts u ³⁵	luop1235	1602	26.854607	107.226676		2 7 8 9 2 7 8	AXT_AXT	CY2_CY2	11	11.C.C 11.Y.V 11.2.T 11._._ 11.C.C 11.Y.V 11.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tsu³⁵+tsu³⁵	0	6537 6542
14910	842	wake up	BiaoMin	Biao Min	dʑɛ³³	dʑɛ³³	dʑ ɛ ³³	biao1254	1602	25.82286	111.29622		2 7 8	AXT	CE4	2	2.C.C 2.E.V 2.4.T	1.6 3.0 1.0	dʑɛ³³	0	6537
14912	842	wake up	ZaoMin	Zao Min	deŋ⁴⁴	deŋ⁴⁴	d e ŋ ⁴⁴	dzao1238	1602	24.612303	112.266749		1 7 4 8	AXLT	TEN5	15	15.T.C 15.E.V 15.N.c 15.5.T	1.6 3.0 1.1 1.0	deŋ⁴⁴	0	6544
14914	842	wake up	Younuo	Younuo	tʰeŋ⁴⁴	tʰeŋ⁴⁴	tʰ e ŋ ⁴⁴	youn1235	1602	25.730893	110.115975		1 7 4 8	AXLT	TEN5	14	14.T.C 14.E.V 14.N.c 14.5.T	1.6 3.0 1.1 1.0	tʰeŋ⁴⁴	0	6544
14917	842	wake up	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	sɯ⁴²pã⁴²	sɯ⁴²pã⁴²	s ɯ ⁴² + p ã ⁴²	nort2749	1602	26.231562	106.861969		3 7 8 9 1 7 8	AXT_AXT	SI3_PA3	3	3.S.C 3.I.V 3.3.T 3._._ 3.P.C 3.A.V 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	sɯ⁴²+pã⁴²	0	6537 6546
14918	842	wake up	WesternXiangxi	Xiangxi, West	tɕə⁵³ntsʰɛ³⁵	tɕə⁵³ntsʰɛ³⁵	tɕ ə ⁵³ + ⁿtsʰ ɛ ³⁵	west2430	1602	28.33212	109.422366		2 7 8 9 2 7 8	AXT_AXT	CE3_CE2	13	13.C.C 13.E.V 13.3.T 13._._ 13.C.C 13.E.V 13.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	tɕə⁵³+ⁿtsʰɛ³⁵	0	6537 6550
14919	842	wake up	EasternLuobuohe	Luobuohe, Eastern	ʔi⁵⁵qɹəu³³tə⁰²puŋ²⁴	ʔi⁵⁵qɹəu³³tə⁰²puŋ²⁴	ʔ i ⁵⁵ + q ɹ əu ³³ + t ə ⁰/² + p u ŋ ²⁴	luop1235	1602	26.63966	107.913354		1 7 8 9 1 5 7 8 9 1 7 8 9 1 7 4 8	AXT_ACXT_AXT_AXLT	HI5_KRE4_TE6_PYN2	6	6.H.C 6.I.V 6.5.T 6._._ 6.K.C 6.R.C 6.E.V 6.4.T 6._._ 6.T.C 6.E.V 6.6.T 6._._ 6.P.C 6.Y.V 6.N.c 6.2.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	ʔi⁵⁵+qɹəu³³+tə⁰/²+puŋ²⁴	0	6539 6541 6549 6546
14923	842	wake up	Bana	Bana	saŋ¹³	saŋ¹³	s a ŋ ¹³		1602	26.265147	110.096902		3 7 4 8	AXLT	SAN2	1	1.S.C 1.A.V 1.N.c 1.2.T	1.6 3.0 1.1 1.0	saŋ¹³	0	6540
14924	842	wake up	EasternXiangxi	Xiangxi, East	xaŋ³³tsʰei⁵³	xaŋ³³tsʰei⁵³	x a ŋ ³³ + tsʰ ei ⁵³	east2371	1602	28.124036	109.890473		3 7 4 8 9 2 7 8	AXLT_AXT	GAN4_CE3	8	8.G.C 8.A.V 8.N.c 8.4.T 8._._ 8.C.C 8.E.V 8.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	xaŋ³³+tsʰei⁵³	0	6540 6537
14925	842	wake up	EasternQiandong	Qiandong, East	haŋ⁴⁴sei²⁴	haŋ⁴⁴sei²⁴	h a ŋ ⁴⁴ + s ei ²⁴	east2370	1602	27.78098	110.499463		3 7 4 8 9 3 7 8	AXLT_AXT	HAN5_SE2	7	7.H.C 7.A.V 7.N.c 7.5.T 7._._ 7.S.C 7.E.V 7.2.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	haŋ⁴⁴+sei²⁴	0	6540 6537
14926	842	wake up	WesternQiandong	Qiandong, West	ɕi³³sʰe⁴⁴	ɕi³³sʰe⁴⁴	ɕ i ³³ + sʰ e ⁴⁴		1602	26.43106	107.68758		3 7 8 9 3 7 8	AXT_AXT	SI4_SE5	12	12.S.C 12.I.V 12.4.T 12._._ 12.S.C 12.E.V 12.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ɕi³³+sʰe⁴⁴	0	6537 6551
14927	842	wake up	EasternBahen	Baheng, East	tɕau⁵⁵	tɕau⁵⁵	tɕ au ⁵⁵	pahn1237	1602	27.11733	111.02615		2 7 8	AXT	CA5	5	5.C.C 5.A.V 5.5.T	1.6 3.0 1.0	tɕau⁵⁵	0	6537
14928	842	wake up	Chuanqiandian	Chuanqiandian	ntsʰa⁴³	ntsʰa⁴³	ⁿtsʰ a ⁴³	chua1256	1602	27.51846	105.421028		2 7 8	AXT	CA3	4	4.C.C 4.A.V 4.3.T	1.6 3.0 1.0	ⁿtsʰa⁴³	0	6537
20471	842	wake up	WesternBaheng	Baheng, West	so³⁵tɕi⁴²	so³⁵tɕi⁴²	s o ³⁵ + tɕ i ⁴²	pahn1237	1602	25.74971	109.286281		3 7 8 9 2 7 8	AXT_AXT	SU2_CI3	10	10.S.C 10.U.V 10.2.T 10._._ 10.C.C 10.I.V 10.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	so³⁵+tɕi⁴²	0	6547 6537
20472	842	wake up	Numao	Numao	n̥ei¹³	n̥ei¹³	n̥ ei ¹³	numa1251	1602	25.447767	108.064732		4 7 8	AXT	NE2	9	9.N.C 9.E.V 9.2.T	1.6 3.0 1.0	n̥ei¹³	0	6538
20473	842	wake up	WesternLuobuohe	Luobuohe, Western	zɑ³¹	zɑ³¹	z ɑ ³¹	luop1235	1602	26.854607	107.226676		3 7 8	AXT	SA3	11	11.S.C 11.A.V 11.3.T	1.6 3.0 1.0	zɑ³¹	0	6537
20476	842	wake up	BiaoMin	Biao Min	ȵa³³	ȵa³³	ȵ a ³³	biao1254	1602	25.82286	111.29622		4 7 8	AXT	NA4	2	2.N.C 2.A.V 2.4.T	1.6 3.0 1.0	ȵa³³	0	6538
20479	842	wake up	Younuo	Younuo	ɬen⁵⁴	ɬen⁵⁴	ɬ e n ⁵⁴	youn1235	1602	25.730893	110.115975		5 7 4 8	AXLT	LEN3	14	14.L.C 14.E.V 14.N.c 14.3.T	1.6 3.0 1.1 1.0	ɬen⁵⁴	0	6545
20482	842	wake up	CentralGuizhouChuanqiandian	Chuanqiandian, Central Guizhou	sa⁵⁵	sa⁵⁵	s a ⁵⁵	nort2749	1602	26.231562	106.861969		3 7 8	AXT	SA5	3	3.S.C 3.A.V 3.5.T	1.6 3.0 1.0	sa⁵⁵	0	6537
20483	842	wake up	WesternXiangxi	Xiangxi, West	sa⁵³	sa⁵³	s a ⁵³	west2430	1602	28.33212	109.422366		3 7 8	AXT	SA3	13	13.S.C 13.A.V 13.3.T	1.6 3.0 1.0	sa⁵³	0	6537
20484	842	wake up	EasternLuobuohe	Luobuohe, Eastern	za³³	za³³	z a ³³	luop1235	1602	26.63966	107.913354		3 7 8	AXT	SA4	6	6.S.C 6.A.V 6.4.T	1.6 3.0 1.0	za³³	0	6537
20488	842	wake up	Bana	Bana	kwa³¹tɕa⁵³	kwa³¹tɕa⁵³	k w a ³¹ + tɕ a ⁵³		1602	26.265147	110.096902		1 6 7 8 9 2 7 8	ACXT_AXT	KWA3_CA3	1	1.K.C 1.W.C 1.A.V 1.3.T 1._._ 1.C.C 1.A.V 1.3.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	kwa³¹+tɕa⁵³	0	6548 6537
20489	842	wake up	EasternXiangxi	Xiangxi, East	zɿ³⁵ljau⁵³	zɿ³⁵ljau⁵³	z ɿ ³⁵ + l j au ⁵³	east2371	1602	28.124036	109.890473		3 7 8 9 5 6 7 8	AXT_ACXT	SI2_LJA3	8	8.S.C 8.I.V 8.2.T 8._._ 8.L.C 8.J.C 8.A.V 8.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	zɿ³⁵+ljau⁵³	0	6537 6543
20490	842	wake up	EasternQiandong	Qiandong, East	ɕin³³	ɕin³³	ɕ i n ³³	east2370	1602	27.78098	110.499463		3 7 4 8	AXLT	SIN4	7	7.S.C 7.I.V 7.N.c 7.4.T	1.6 3.0 1.1 1.0	ɕin³³	0	6540
20491	842	wake up	WesternQiandong	Qiandong, West	te³³me²²	te³³me²²	t e ³³ + m e ²²		1602	26.43106	107.68758		1 7 8 9 4 7 8	AXT_AXT	TE4_ME1	12	12.T.C 12.E.V 12.4.T 12._._ 12.M.C 12.E.V 12.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	te³³+me²²	0	6549 6552
20492	842	wake up	EasternBahen	Baheng, East	ɕaŋ³¹	ɕaŋ³¹	ɕ a ŋ ³¹	pahn1237	1602	27.11733	111.02615		3 7 4 8	AXLT	SAN3	5	5.S.C 5.A.V 5.N.c 5.3.T	1.6 3.0 1.1 1.0	ɕaŋ³¹	0	6540
20493	842	wake up	Chuanqiandian	Chuanqiandian	tʂi¹³	tʂi¹³	ʈʂ i ¹³	chua1256	1602	27.51846	105.421028		2 7 8	AXT	CI2	4	4.C.C 4.I.V 4.2.T	1.6 3.0 1.0	ʈʂi¹³	0	6537
21328	878	walk	WesternBaheng	Baheng, West	tɕa⁴⁴	tɕa⁴⁴	tɕ a ⁴⁴	pahn1237	1443	25.74971	109.286281		2 7 8	AXT	CA5	10	10.C.C 10.A.V 10.5.T	1.6 3.0 1.0	tɕa⁴⁴	0	6556
21329	878	walk	Numao	Numao	meŋ⁵³	meŋ⁵³	m e ŋ ⁵³	numa1251	1443	25.447767	108.064732		4 7 4 8	AXLT	MEN3	9	9.M.C 9.E.V 9.N.c 9.3.T	1.6 3.0 1.1 1.0	meŋ⁵³	0	6551
21330	878	walk	WesternLuobuohe	Luobuohe, Western	ndu³⁵	ndu³⁵	ⁿd u ³⁵	luop1235	1443	26.854607	107.226676		1 7 8	AXT	TY2	11	11.T.C 11.Y.V 11.2.T	1.6 3.0 1.0	ⁿdu³⁵	1	6552
21333	878	walk	BiaoMin	Biao Min	ȵaŋ³¹	ȵaŋ³¹	ȵ a ŋ ³¹	biao1254	1443	25.82286	111.29622		4 7 4 8	AXLT	NAN3	2	2.N.C 2.A.V 2.N.c 2.3.T	1.6 3.0 1.1 1.0	ȵaŋ³¹	0	6551
21335	878	walk	ZaoMin	Zao Min	ʑaŋ⁵³	ʑaŋ⁵³	ʑ a ŋ ⁵³	dzao1238	1443	24.612303	112.266749		3 7 4 8	AXLT	SAN3	15	15.S.C 15.A.V 15.N.c 15.3.T	1.6 3.0 1.1 1.0	ʑaŋ⁵³	0	6553
21337	878	walk	Younuo	Younuo	he¹³	he¹³	h e ¹³	youn1235	1443	25.730893	110.115975		3 7 8	AXT	HE2	14	14.H.C 14.E.V 14.2.T	1.6 3.0 1.0	he¹³	0	6550
21340	878	walk	WesternXiangxi	Xiangxi, West	hwe⁵³	hwe⁵³	h w e ⁵³	west2430	1443	28.33212	109.422366		3 6 7 8	ACXT	HWE3	13	13.H.C 13.W.C 13.E.V 13.3.T	1.6 1.2 3.0 1.0	hwe⁵³	0	6550
21341	878	walk	EasternLuobuohe	Luobuohe, Eastern	ndəu²⁴	ndəu²⁴	ⁿd əu ²⁴	luop1235	1443	26.63966	107.913354		1 7 8	AXT	TE2	6	6.T.C 6.E.V 6.2.T	1.6 3.0 1.0	ⁿdəu²⁴	1	6552
21345	878	walk	Bana	Bana	pei⁴⁴	pei⁴⁴	p ei ⁴⁴		1443	26.265147	110.096902		1 7 8	AXT	PE5	1	1.P.C 1.E.V 1.5.T	1.6 3.0 1.0	pei⁴⁴	1	6557
21346	878	walk	EasternXiangxi	Xiangxi, East	hwei³³	hwei³³	h w ei ³³	east2371	1443	28.124036	109.890473		3 6 7 8	ACXT	HWE4	8	8.H.C 8.W.C 8.E.V 8.4.T	1.6 1.2 3.0 1.0	hwei³³	0	6550
21347	878	walk	WesternQiandong	Qiandong, West	haŋ⁴⁴	haŋ⁴⁴	h a ŋ ⁴⁴		1443	26.43106	107.68758		3 7 4 8	AXLT	HAN5	12	12.H.C 12.A.V 12.N.c 12.5.T	1.6 3.0 1.1 1.0	haŋ⁴⁴	0	6553
21348	878	walk	EasternBahen	Baheng, East	ŋ̩¹¹; tʰau³¹	ŋ̩¹¹	ŋ̩ ¹¹	pahn1237	1443	27.11733	111.02615		4 8	AT	N1	5	5.N.C 5.1.T	1.6 1.0	ŋ̩¹¹	1	6555
21349	878	walk	Chuanqiandian	Chuanqiandian	mo²¹; fai⁵⁵	mo²¹	m o ²¹	chua1256	1443	27.51846	105.421028		4 7 8	AXT	MU3	4	4.M.C 4.U.V 4.3.T	1.6 3.0 1.0	mo²¹	1	6554
