ID	ID	LOCAL_ID	LANGUAGE_ID	PARAMETER_ID	VALUE	FORM	SEGMENTS	COMMENT	SOURCE	COGNACY	LOAN	CONCEPT_NAME	CONCEPT_CONCEPTICON_ID	CONCEPT_CONCEPTICON_GLOSS	LANGUAGE_NAME	LANGUAGE_GLOTTOCODE	LANGUAGE_GLOTTOLOG_NAME	LANGUAGE_ISO639P3CODE	LANGUAGE_MACROAREA	LANGUAGE_FAMILY	DOCULECT	CONCEPT	IPA	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	COGIDS	STRUCTURE	ALIGNMENT	CROSSIDS	PATTERNS
3438	qiandongwest-Chen-2013-888-140-1		qiandongwest	Chen-2013-888-140	qa³³tua¹³	qa³³tua¹³	q a ³³ + t ua ¹³		Chen2013			尾巴	1220	TAIL	Qiandong, West						qiandongwest	尾巴	qa³³+tua¹³	1 7 8 9 1 7 8	AXT_AXT	KA4_TY2	10	10.K.C 10.A.V 10.4.T 10._._ 10.T.C 10.Y.V 10.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	480 479	i n t + i n t	q a ³³ + t ua ¹³	13 479	310-9/q 111-3/a 306-4/⁰ + 205-2/ⁿt 62-2/i 418-2/³¹³
3439	bahengwest-Chen-2013-888-140-1		bahengwest	Chen-2013-888-140	tai³¹	tai³¹	t ai ³¹		Chen2013			尾巴	1220	TAIL	Baheng, West	pahn1237					bahengwest	尾巴	tai³¹	1 7 8	AXT	TA3	2	2.T.C 2.A.V 2.3.T	1.6 3.0 1.0	0	481	i n t	t ai ³¹	481	298-23/t 39-3/ei 141-4/³¹³
3440	bahengeast-Chen-2013-888-140-1		bahengeast	Chen-2013-888-140	tei³¹³	tei³¹³	t ei ³¹³		Chen2013			尾巴	1220	TAIL	Baheng, East	pahn1237					bahengeast	尾巴	tei³¹³	1 7 8	AXT	TE6	1	1.T.C 1.E.V 1.6.T	1.6 3.0 1.0	1	481	i n t	t ei ³¹³	481	298-23/t 39-3/ei 141-4/³¹³
3030	luobuoheeastern-Chen-2013-888-124-1		luobuoheeastern	Chen-2013-888-124	qo⁰⁵jɛ⁵⁵	qo⁰⁵jɛ⁵⁵	q o ⁵/⁰ + j ɛ ⁵⁵		Chen2013			尿	1142	URINE	Luobuohe, Eastern	luop1235					luobuoheeastern	尿	qo⁵/⁰+jɛ⁵⁵	1 7 8 9 6 7 8	AXT_AXT	KU6_JE5	7	7.K.C 7.U.V 7.6.T 7._._ 7.J.C 7.E.V 7.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	490 486	i n t + i n t	q o ⁵/⁰ + j - ɛ ⁵⁵	490 486	0/n 0/n 0/n + 273-2/- 296-4/w 508-1/e 421-24/¹¹
3031	luobuohewestern-Chen-2013-888-124-1		luobuohewestern	Chen-2013-888-124	ʔə⁰²jæ⁵⁵	ʔə⁰²jæ⁵⁵	ʔ ə ²/⁰ + j æ ⁵⁵		Chen2013			尿	1142	URINE	Luobuohe, Western	luop1235					luobuohewestern	尿	ʔə²/⁰+jæ⁵⁵	1 7 8 9 6 7 8	AXT_AXT	HE6_JE5	8	8.H.C 8.E.V 8.6.T 8._._ 8.J.C 8.E.V 8.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	488 486	i n t + i n t	ʔ ə ²/⁰ + j - æ ⁵⁵	488 486	0/n 0/n 0/n + 273-2/- 296-4/w 508-1/e 421-24/¹¹
3032	chuanqiandian-Chen-2013-888-124-1		chuanqiandian	Chen-2013-888-124	ʐi²¹	ʐi²¹	ʐ i ²¹		Chen2013			尿	1142	URINE	Chuanqiandian	chua1256					chuanqiandian	尿	ʐi²¹	3 7 8	AXT	SI3	3	3.S.C 3.I.V 3.3.T	1.6 3.0 1.0	0	487	i n t	ʐ i ²¹	487	255-4/- 101-4/a 421-24/¹¹
3033	chuanqiandiancentralguizhou-Chen-2013-888-124-1		chuanqiandiancentralguizhou	Chen-2013-888-124	ʐa³¹	ʐa³¹	ʐ a ³¹		Chen2013			尿	1142	URINE	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	尿	ʐa³¹	3 7 8	AXT	SA3	4	4.S.C 4.A.V 4.3.T	1.6 3.0 1.0	0	487	i n t	ʐ a ³¹	487	255-4/- 101-4/a 421-24/¹¹
3034	chuanqiandiansouthernguizhou-Chen-2013-888-124-1		chuanqiandiansouthernguizhou	Chen-2013-888-124	ʐɿ¹¹	ʐɿ¹¹	ʐ ɿ ¹¹		Chen2013			尿	1142	URINE	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	尿	ʐɿ¹¹	3 7 8	AXT	SI1	6	6.S.C 6.I.V 6.1.T	1.6 3.0 1.0	0	487	i n t	ʐ ɿ ¹¹	487	255-4/- 101-4/a 421-24/¹¹
3035	chuanqiandiannortheastyunnan-Chen-2013-888-124-1		chuanqiandiannortheastyunnan	Chen-2013-888-124	vɯ³³	vɯ³³	v ɯ ³³		Chen2013			尿	1142	URINE	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	尿	vɯ³³	3 7 8	AXT	BI4	5	5.B.C 5.I.V 5.4.T	1.6 3.0 1.0	0	484	i n t	v ɯ ³³	484	0/n 0/n 0/n
3039	qiandongeast-Chen-2013-888-124-1		qiandongeast	Chen-2013-888-124	njeu³⁵	njeu³⁵	nʲ eu ³⁵		Chen2013			尿	1142	URINE	Qiandong, East	east2370					qiandongeast	尿	nʲeu³⁵	4 7 8	AXT	NE2	9	9.N.C 9.E.V 9.2.T	1.6 3.0 1.0	0	489	i n t	nʲ eu ³⁵	489	0/n 0/n 0/n
3041	qiandongwest-Chen-2013-888-124-1		qiandongwest	Chen-2013-888-124	ʔeu⁴⁴ɣa²¹	ʔeu⁴⁴ɣa²¹	ʔ eu ⁴⁴ + ɣ a ²¹		Chen2013			尿	1142	URINE	Qiandong, West						qiandongwest	尿	ʔeu⁴⁴+ɣa²¹	1 7 8 9 3 7 8	AXT_AXT	HE5_GA3	10	10.H.C 10.E.V 10.5.T 10._._ 10.G.C 10.A.V 10.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	485 486	i n t + i n t	ʔ eu - ⁴⁴ + ɣ - a ²¹	1884 486	229-2/ʔ 140-6/a 524-1/ŋ 181-50/³⁵ + 273-2/- 296-4/w 508-1/e 421-24/¹¹
3042	bahengwest-Chen-2013-888-124-1		bahengwest	Chen-2013-888-124	ʔaŋ³⁵wi¹¹	ʔaŋ³⁵wi¹¹	ʔ a ŋ ³⁵ + w i ¹¹		Chen2013			尿	1142	URINE	Baheng, West	pahn1237					bahengwest	尿	ʔaŋ³⁵+wi¹¹	1 7 4 8 9 6 7 8	AXLT_AXT	HAN2_WI1	2	2.H.C 2.A.V 2.N.c 2.2.T 2._._ 2.W.C 2.I.V 2.1.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	485 486	i n c t + m n t	ʔ a ŋ ³⁵ + - w i ¹¹	1884 486	229-2/ʔ 140-6/a 524-1/ŋ 181-50/³⁵ + 273-2/- 296-4/w 508-1/e 421-24/¹¹
3043	bahengeast-Chen-2013-888-124-1		bahengeast	Chen-2013-888-124	ʔaŋ³⁵we¹¹	ʔaŋ³⁵we¹¹	ʔ a ŋ ³⁵ + w e ¹¹		Chen2013			尿	1142	URINE	Baheng, East	pahn1237					bahengeast	尿	ʔaŋ³⁵+we¹¹	1 7 4 8 9 6 7 8	AXLT_AXT	HAN2_WE1	1	1.H.C 1.A.V 1.N.c 1.2.T 1._._ 1.W.C 1.E.V 1.1.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	485 486	i n c t + m n t	ʔ a ŋ ³⁵ + - w e ¹¹	1884 486	229-2/ʔ 140-6/a 524-1/ŋ 181-50/³⁵ + 273-2/- 296-4/w 508-1/e 421-24/¹¹
2436	luobuoheeastern-Chen-2013-888-100-1		luobuoheeastern	Chen-2013-888-100	ʔa⁰²qa⁵⁵	ʔa⁰²qa⁵⁵	ʔ a ²/⁰ + q a ⁵⁵		Chen2013			屁股	834	BUTTOCKS	Luobuohe, Eastern	luop1235					luobuoheeastern	屁股	ʔa²/⁰+qa⁵⁵	1 7 8 9 1 7 8	AXT_AXT	HA6_KA5	7	7.H.C 7.A.V 7.6.T 7._._ 7.K.C 7.A.V 7.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	491 492	i n t + i n t	ʔ a ²/⁰ + q a - ⁵⁵	17 492	198-1/ʔ 362-2/a 153-4/⁰ + 310-9/q 448-7/a 361-4/- 383-2/³¹³
2437	luobuohewestern-Chen-2013-888-100-1		luobuohewestern	Chen-2013-888-100	tɕe³¹pɑ³⁵qɑ⁵⁵	tɕe³¹pɑ³⁵qɑ⁵⁵	tɕ e ³¹ + p ɑ ³⁵ + q ɑ ⁵⁵		Chen2013			屁股	834	BUTTOCKS	Luobuohe, Western	luop1235					luobuohewestern	屁股	tɕe³¹+pɑ³⁵+qɑ⁵⁵	2 7 8 9 1 7 8 9 1 7 8	AXT_AXT_AXT	CE3_PA2_KA5	8	8.C.C 8.E.V 8.3.T 8._._ 8.P.C 8.A.V 8.2.T 8._._ 8.K.C 8.A.V 8.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	494 499 492	i n t + i n t + i n t	tɕ e ³¹ + p ɑ ³⁵ + q ɑ - ⁵⁵	494 499 492	0/n 0/n 0/n + 73-19/p 373-1/Ø 451-2/³⁵ + 310-9/q 448-7/a 361-4/- 383-2/³¹³
2438	chuanqiandian-Chen-2013-888-100-1		chuanqiandian	Chen-2013-888-100	pu²¹qaŋ⁴³	pu²¹qaŋ⁴³	p u ²¹ + q a ŋ ⁴³		Chen2013			屁股	834	BUTTOCKS	Chuanqiandian	chua1256					chuanqiandian	屁股	pu²¹+qaŋ⁴³	1 7 8 9 1 7 4 8	AXT_AXLT	PY3_KAN3	3	3.P.C 3.Y.V 3.3.T 3._._ 3.K.C 3.A.V 3.N.c 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	499 492	i n t + i n c t	p u ²¹ + q a ŋ ⁴³	499 492	73-19/p 373-1/Ø 451-2/³⁵ + 310-9/q 448-7/a 361-4/- 383-2/³¹³
2439	chuanqiandiancentralguizhou-Chen-2013-888-100-1		chuanqiandiancentralguizhou	Chen-2013-888-100	qə⁰²qu¹³	qə⁰²qu¹³	q ə ²/⁰ + q u ¹³		Chen2013			屁股	834	BUTTOCKS	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	屁股	qə²/⁰+qu¹³	1 7 8 9 1 7 8	AXT_AXT	KE6_KY2	4	4.K.C 4.E.V 4.6.T 4._._ 4.K.C 4.Y.V 4.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	495 492	i n t + i n t	q ə ²/⁰ + q u - ¹³	495 492	0/n 0/n 0/n + 310-9/q 448-7/a 361-4/- 383-2/³¹³
2440	chuanqiandiansouthernguizhou-Chen-2013-888-100-1		chuanqiandiansouthernguizhou	Chen-2013-888-100	pu⁴⁴ɭo³³ha⁴²	pu⁴⁴ɭo³³ha⁴²	p u ⁴⁴ + ɭ o ³³ + h a ⁴²		Chen2013			屁股	834	BUTTOCKS	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	屁股	pu⁴⁴+ɭo³³+ha⁴²	1 7 8 9 5 7 8 9 3 7 8	AXT_AXT_AXT	PY5_LU4_HA3	6	6.P.C 6.Y.V 6.5.T 6._._ 6.L.C 6.U.V 6.4.T 6._._ 6.H.C 6.A.V 6.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	493 496 492	i n t + i n t + i n t	p u ⁴⁴ + ɭ o ³³ + h a - ⁴²	493 496 492	0/n 0/n 0/n + 0/n 0/n 0/n + 310-9/q 448-7/a 361-4/- 383-2/³¹³
2441	chuanqiandiannortheastyunnan-Chen-2013-888-100-1		chuanqiandiannortheastyunnan	Chen-2013-888-100	ʔa⁵⁵tɕi⁵⁵qaɯ⁵⁵	ʔa⁵⁵tɕi⁵⁵qaɯ⁵⁵	ʔ a ⁵⁵ + tɕ i ⁵⁵ + q aɯ ⁵⁵		Chen2013			屁股	834	BUTTOCKS	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	屁股	ʔa⁵⁵+tɕi⁵⁵+qaɯ⁵⁵	1 7 8 9 2 7 8 9 1 7 7 8	AXT_AXT_AXYT	HA5_CI5_KAI5	5	5.H.C 5.A.V 5.5.T 5._._ 5.C.C 5.I.V 5.5.T 5._._ 5.K.C 5.A.V 5.I.V 5.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 3.0 1.0	0	491 500 492	i n t + i n t + i n t	ʔ a ⁵⁵ + tɕ i ⁵⁵ + q aɯ - ⁵⁵	17 500 492	198-1/ʔ 362-2/a 153-4/⁰ + 0/n 0/n 0/n + 310-9/q 448-7/a 361-4/- 383-2/³¹³
2445	qiandongeast-Chen-2013-888-100-1		qiandongeast	Chen-2013-888-100	teŋ²²qan²⁴	teŋ²²qan²⁴	t e ŋ ²² + q a n ²⁴		Chen2013			屁股	834	BUTTOCKS	Qiandong, East	east2370					qiandongeast	屁股	teŋ²²+qan²⁴	1 7 4 8 9 1 7 4 8	AXLT_AXLT	TEN1_KAN2	9	9.T.C 9.E.V 9.N.c 9.1.T 9._._ 9.K.C 9.A.V 9.N.c 9.2.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.1 1.0	0	497 492	i n c t + i n c t	t e ŋ ²² + q a n ²⁴	497 492	0/n 0/n 0/n 0/n + 310-9/q 448-7/a 361-4/- 383-2/³¹³
2447	qiandongwest-Chen-2013-888-100-1		qiandongwest	Chen-2013-888-100	to⁵⁵qa¹³	to⁵⁵qa¹³	t o ⁵⁵ + q a ¹³		Chen2013			屁股	834	BUTTOCKS	Qiandong, West						qiandongwest	屁股	to⁵⁵+qa¹³	1 7 8 9 1 7 8	AXT_AXT	TU5_KA2	10	10.T.C 10.U.V 10.5.T 10._._ 10.K.C 10.A.V 10.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	501 492	i n t + i n t	t o ⁵⁵ + q a - ¹³	501 492	0/n 0/n 0/n + 310-9/q 448-7/a 361-4/- 383-2/³¹³
2448	bahengwest-Chen-2013-888-100-1		bahengwest	Chen-2013-888-100	ʔa⁰³pɔ³⁵qa³¹	ʔa⁰³pɔ³⁵qa³¹	ʔ a ³/⁰ + p ɔ ³⁵ + q a ³¹		Chen2013			屁股	834	BUTTOCKS	Baheng, West	pahn1237					bahengwest	屁股	ʔa³/⁰+pɔ³⁵+qa³¹	1 7 8 9 1 7 8 9 1 7 8	AXT_AXT_AXT	HA6_PU2_KA3	2	2.H.C 2.A.V 2.6.T 2._._ 2.P.C 2.U.V 2.2.T 2._._ 2.K.C 2.A.V 2.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	491 499 492	i n t + i n t + i n t	ʔ a ³/⁰ + p ɔ ³⁵ + q a - ³¹	17 499 492	198-1/ʔ 362-2/a 153-4/⁰ + 73-19/p 373-1/Ø 451-2/³⁵ + 310-9/q 448-7/a 361-4/- 383-2/³¹³
2449	bahengeast-Chen-2013-888-100-1		bahengeast	Chen-2013-888-100	qʰuŋ³¹³qa³¹³	qʰuŋ³¹³qa³¹³	qʰ u ŋ ³¹³ + q a ³¹³		Chen2013			屁股	834	BUTTOCKS	Baheng, East	pahn1237					bahengeast	屁股	qʰuŋ³¹³+qa³¹³	1 7 4 8 9 1 7 8	AXLT_AXT	KYN6_KA6	1	1.K.C 1.Y.V 1.N.c 1.6.T 1._._ 1.K.C 1.A.V 1.6.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	498 492	i n c t + i n t	qʰ u ŋ ³¹³ + q a - ³¹³	498 492	0/n 0/n 0/n 0/n + 310-9/q 448-7/a 361-4/- 383-2/³¹³
2993	bahengeast-Chen-2013-888-122-1		bahengeast	Chen-2013-888-122	qa³¹³	qa³¹³	q a ³¹³		Chen2013			屎	675	FAECES (EXCREMENT)	Baheng, East	pahn1237					bahengeast	屎	qa³¹³	1 7 8	AXT	KA6	1	1.K.C 1.A.V 1.6.T	1.6 3.0 1.0	0	502	i n t	q a ³¹³	1374	310-9/q 155-3/a 143-2/³¹³
2980	luobuoheeastern-Chen-2013-888-122-1		luobuoheeastern	Chen-2013-888-122	qo⁰⁵qa⁵⁵	qo⁰⁵qa⁵⁵	q o ⁵/⁰ + q a ⁵⁵		Chen2013			屎	675	FAECES (EXCREMENT)	Luobuohe, Eastern	luop1235					luobuoheeastern	屎	qo⁵/⁰+qa⁵⁵	1 7 8 9 1 7 8	AXT_AXT	KU6_KA5	7	7.K.C 7.U.V 7.6.T 7._._ 7.K.C 7.A.V 7.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	502 504	i n t + i n t	q o ⁵/⁰ + q a ⁵⁵	1374 504	310-9/q 155-3/a 143-2/³¹³ + 0/n 0/n 0/n
2981	luobuohewestern-Chen-2013-888-122-1		luobuohewestern	Chen-2013-888-122	ʔə⁰²qɑ⁵⁵	ʔə⁰²qɑ⁵⁵	ʔ ə ²/⁰ + q ɑ ⁵⁵		Chen2013			屎	675	FAECES (EXCREMENT)	Luobuohe, Western	luop1235					luobuohewestern	屎	ʔə²/⁰+qɑ⁵⁵	1 7 8 9 1 7 8	AXT_AXT	HE6_KA5	8	8.H.C 8.E.V 8.6.T 8._._ 8.K.C 8.A.V 8.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	503 504	i n t + i n t	ʔ ə ²/⁰ + q ɑ ⁵⁵	503 504	0/n 0/n 0/n + 0/n 0/n 0/n
2982	chuanqiandian-Chen-2013-888-122-1		chuanqiandian	Chen-2013-888-122	qua⁵⁵	qua⁵⁵	q ua ⁵⁵		Chen2013			屎	675	FAECES (EXCREMENT)	Chuanqiandian	chua1256					chuanqiandian	屎	qua⁵⁵	1 7 8	AXT	KY5	3	3.K.C 3.Y.V 3.5.T	1.6 3.0 1.0	0	502	i n t	q ua ⁵⁵	1374	310-9/q 155-3/a 143-2/³¹³
2983	chuanqiandiancentralguizhou-Chen-2013-888-122-1		chuanqiandiancentralguizhou	Chen-2013-888-122	qu¹³	qu¹³	q u ¹³		Chen2013			屎	675	FAECES (EXCREMENT)	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	屎	qu¹³	1 7 8	AXT	KY2	4	4.K.C 4.Y.V 4.2.T	1.6 3.0 1.0	0	502	i n t	q u ¹³	1374	310-9/q 155-3/a 143-2/³¹³
2984	chuanqiandiansouthernguizhou-Chen-2013-888-122-1		chuanqiandiansouthernguizhou	Chen-2013-888-122	ha⁴²	ha⁴²	h a ⁴²		Chen2013			屎	675	FAECES (EXCREMENT)	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	屎	ha⁴²	3 7 8	AXT	HA3	6	6.H.C 6.A.V 6.3.T	1.6 3.0 1.0	0	505	i n t	h a ⁴²	505	0/n 0/n 0/n
2985	chuanqiandiannortheastyunnan-Chen-2013-888-122-1		chuanqiandiannortheastyunnan	Chen-2013-888-122	qa⁵⁵	qa⁵⁵	q a ⁵⁵		Chen2013			屎	675	FAECES (EXCREMENT)	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	屎	qa⁵⁵	1 7 8	AXT	KA5	5	5.K.C 5.A.V 5.5.T	1.6 3.0 1.0	0	502	i n t	q a ⁵⁵	1374	310-9/q 155-3/a 143-2/³¹³
2989	qiandongeast-Chen-2013-888-122-1		qiandongeast	Chen-2013-888-122	qa³³	qa³³	q a ³³		Chen2013			屎	675	FAECES (EXCREMENT)	Qiandong, East	east2370					qiandongeast	屎	qa³³	1 7 8	AXT	KA4	9	9.K.C 9.A.V 9.4.T	1.6 3.0 1.0	0	502	i n t	q a ³³	1374	310-9/q 155-3/a 143-2/³¹³
2991	qiandongwest-Chen-2013-888-122-1		qiandongwest	Chen-2013-888-122	qa¹³	qa¹³	q a ¹³		Chen2013			屎	675	FAECES (EXCREMENT)	Qiandong, West						qiandongwest	屎	qa¹³	1 7 8	AXT	KA2	10	10.K.C 10.A.V 10.2.T	1.6 3.0 1.0	0	502	i n t	q a ¹³	1374	310-9/q 155-3/a 143-2/³¹³
2992	bahengwest-Chen-2013-888-122-1		bahengwest	Chen-2013-888-122	qa³¹	qa³¹	q a ³¹		Chen2013			屎	675	FAECES (EXCREMENT)	Baheng, West	pahn1237					bahengwest	屎	qa³¹	1 7 8	AXT	KA3	2	2.K.C 2.A.V 2.3.T	1.6 3.0 1.0	0	502	i n t	q a ³¹	1374	310-9/q 155-3/a 143-2/³¹³
444	luobuoheeastern-Chen-2013-888-19-1		luobuoheeastern	Chen-2013-888-19	qo⁰⁵ʔjuŋ⁵⁵	qo⁰⁵ʔjuŋ⁵⁵	q o ⁵/⁰ + ʔ j u ŋ ⁵⁵		Chen2013			山	639	MOUNTAIN	Luobuohe, Eastern	luop1235					luobuoheeastern	山	qo⁵/⁰+ʔjuŋ⁵⁵	1 7 8 9 1 6 7 4 8	AXT_ACXLT	KU6_HJYN5	7	7.K.C 7.U.V 7.6.T 7._._ 7.H.C 7.J.C 7.Y.V 7.N.c 7.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	0	514 512	i n t + i m n c t	q o ⁵/⁰ + ʔ j u ŋ ⁵⁵	514 512	0/n 0/n 0/n + 0/n 0/n 0/n 0/n 0/n
445	luobuohewestern-Chen-2013-888-19-1		luobuohewestern	Chen-2013-888-19	χu⁵⁵vi⁵⁵	χu⁵⁵vi⁵⁵	χ u ⁵⁵ + v i ⁵⁵		Chen2013			山	639	MOUNTAIN	Luobuohe, Western	luop1235					luobuohewestern	山	χu⁵⁵+vi⁵⁵	3 7 8 9 3 7 8	AXT_AXT	GY5_BI5	8	8.G.C 8.Y.V 8.5.T 8._._ 8.B.C 8.I.V 8.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	510 515	i n t + i n t	χ u ⁵⁵ + v i ⁵⁵	510 515	0/n 0/n 0/n + 0/n 0/n 0/n
446	chuanqiandian-Chen-2013-888-19-1		chuanqiandian	Chen-2013-888-19	ʈoŋ⁴³	ʈoŋ⁴³	ʈ o ŋ ⁴³		Chen2013			山	639	MOUNTAIN	Chuanqiandian	chua1256					chuanqiandian	山	ʈoŋ⁴³	1 7 4 8	AXLT	TUN3	3	3.T.C 3.U.V 3.N.c 3.3.T	1.6 3.0 1.1 1.0	0	506	i n c t	ʈ o ŋ ⁴³	506	0/n 0/n 0/n 0/n
447	chuanqiandiancentralguizhou-Chen-2013-888-19-1		chuanqiandiancentralguizhou	Chen-2013-888-19	pɛ³¹	pɛ³¹	p ɛ ³¹		Chen2013			山	639	MOUNTAIN	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	山	pɛ³¹	1 7 8	AXT	PE3	4	4.P.C 4.E.V 4.3.T	1.6 3.0 1.0	0	509	i n t	p ɛ ³¹	509	73-19/p 479-4/o 421-24/¹¹
448	chuanqiandiansouthernguizhou-Chen-2013-888-19-1		chuanqiandiansouthernguizhou	Chen-2013-888-19	pe¹¹	pe¹¹	p e ¹¹		Chen2013			山	639	MOUNTAIN	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	山	pe¹¹	1 7 8	AXT	PE1	6	6.P.C 6.E.V 6.1.T	1.6 3.0 1.0	0	509	i n t	p e ¹¹	509	73-19/p 479-4/o 421-24/¹¹
449	chuanqiandiannortheastyunnan-Chen-2013-888-19-1		chuanqiandiannortheastyunnan	Chen-2013-888-19	ʈau⁵⁵	ʈau⁵⁵	ʈ au ⁵⁵		Chen2013			山	639	MOUNTAIN	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	山	ʈau⁵⁵	1 7 8	AXT	TA5	5	5.T.C 5.A.V 5.5.T	1.6 3.0 1.0	0	517	i n t	ʈ au ⁵⁵	517	0/n 0/n 0/n
453	qiandongeast-Chen-2013-888-19-1		qiandongeast	Chen-2013-888-19	vu³³	vu³³	v u ³³		Chen2013			山	639	MOUNTAIN	Qiandong, East	east2370					qiandongeast	山	vu³³	3 7 8	AXT	BY4	9	9.B.C 9.Y.V 9.4.T	1.6 3.0 1.0	0	511	i n t	v u ³³	511	0/n 0/n 0/n
455	qiandongwest-Chen-2013-888-19-1		qiandongwest	Chen-2013-888-19	tju³³wu¹³	tju³³wu¹³	t j u ³³ + w u ¹³		Chen2013			山	639	MOUNTAIN	Qiandong, West						qiandongwest	山	tju³³+wu¹³	1 6 7 8 9 6 7 8	ACXT_AXT	TJY4_WY2	10	10.T.C 10.J.C 10.Y.V 10.4.T 10._._ 10.W.C 10.Y.V 10.2.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	508 518	i m n t + m n t	t j u ³³ + w u ¹³	508 518	0/n 0/n 0/n 0/n + 0/n 0/n 0/n
456	bahengwest-Chen-2013-888-19-1		bahengwest	Chen-2013-888-19	pu¹¹je³³	pu¹¹je³³	p u ¹¹ + j e ³³		Chen2013			山	639	MOUNTAIN	Baheng, West	pahn1237					bahengwest	山	pu¹¹+je³³	1 7 8 9 6 7 8	AXT_AXT	PY1_JE4	2	2.P.C 2.Y.V 2.1.T 2._._ 2.J.C 2.E.V 2.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	509 516	i n t + i n t	p u ¹¹ + j e ³³	509 516	73-19/p 479-4/o 421-24/¹¹ + 0/n 0/n 0/n
457	bahengeast-Chen-2013-888-19-1		bahengeast	Chen-2013-888-19	la⁰³ʑuŋ¹¹	la⁰³ʑuŋ¹¹	l a ³/⁰ + ʑ u ŋ ¹¹		Chen2013			山	639	MOUNTAIN	Baheng, East	pahn1237					bahengeast	山	la³/⁰+ʑuŋ¹¹	5 7 8 9 3 7 4 8	AXT_AXLT	LA6_SYN1	1	1.L.C 1.A.V 1.6.T 1._._ 1.S.C 1.Y.V 1.N.c 1.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	507 513	i n t + i n c t	l a ³/⁰ + ʑ u ŋ ¹¹	507 513	0/n 0/n 0/n + 0/n 0/n 0/n 0/n
11532	chuanqiandiancentralguizhou-Chen-2013-888-476-1		chuanqiandiancentralguizhou	Chen-2013-888-476	pɛ³¹qə⁰²tɕĩ³¹	pɛ³¹qə⁰²tɕĩ³¹	p ɛ ³¹ + q ə ²/⁰ + tɕ ĩ ³¹		Chen2013			左边	244	LEFT	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	左边	pɛ³¹+qə²/⁰+tɕĩ³¹	1 7 8 9 1 7 8 9 2 7 8	AXT_AXT_AXT	PE3_KE6_CI3	4	4.P.C 4.E.V 4.3.T 4._._ 4.K.C 4.E.V 4.6.T 4._._ 4.C.C 4.I.V 4.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	522 519 521	i n t + i n t + i n t	p - ɛ ³¹ + q ə - ²/⁰ + tɕ ĩ ³¹	182 519 521	100-2/p 231-2/- 332-2/o 337-2/Ø + 300-1/Ø 362-2/a 417-8/ŋ 141-4/³¹³ + 202-3/tɕʰ 10-2/ei 236-2/⁵³
